image_id,feature_set,method_dir,algorithm,prediction_name,method_key,gt_source_type,gt_source_path,gt_mask_path,gt_json_path,prediction_path,prediction_rel_path,matching,gt_shape,n_gt_labels,n_pred_labels,boundary_tolerance_px,include_background_in_macro,class_id,class_name,support_pixels,tp,fp,fn,precision,recall,iou,boundary_f1,included_in_macro_average
Img01,hsv_texture,Half Resize PCA 95 Mean Shift,Mean Shift,Post Processed Img01-meanshift-0.8,hsv_texture | Half Resize PCA 95 Mean Shift | Post Processed Img01-meanshift-0.8,mask,/mnt/data/work_input/outputs/GT Ehsanul Karim/Img01/mask.png,/mnt/data/work_input/outputs/GT Ehsanul Karim/Img01/mask.png,/mnt/data/work_input/outputs/GT Ehsanul Karim/Img01/Img01.json,/mnt/data/work_input/outputs/Img01/hsv_texture/Half Resize PCA 95 Mean Shift/Post Processed Img01-meanshift-0.8.png,Img01/hsv_texture/Half Resize PCA 95 Mean Shift/Post Processed Img01-meanshift-0.8.png,many_to_one,321x481,3,256,2,False,2,Stone (#dcdc00),9803,144,104,9659,0.5806451612903226,0.0146893808017953,0.0145351771474714,0.0160427807486631,True
Img01,hsv_texture,Half Resize PCA 95 Mean Shift,Mean Shift,Post Processed Img01-meanshift-1.5,hsv_texture | Half Resize PCA 95 Mean Shift | Post Processed Img01-meanshift-1.5,mask,/mnt/data/work_input/outputs/GT Ehsanul Karim/Img01/mask.png,/mnt/data/work_input/outputs/GT Ehsanul Karim/Img01/mask.png,/mnt/data/work_input/outputs/GT Ehsanul Karim/Img01/Img01.json,/mnt/data/work_input/outputs/Img01/hsv_texture/Half Resize PCA 95 Mean Shift/Post Processed Img01-meanshift-1.5.png,Img01/hsv_texture/Half Resize PCA 95 Mean Shift/Post Processed Img01-meanshift-1.5.png,many_to_one,321x481,3,256,2,False,0,background_or_#00ffff,104175,95018,14427,9157,0.8681803645666774,0.9120998320134388,0.8011500649230199,0.3218876971738496,False
Img01,hsv_texture,Half Resize PCA 95 Mean Shift,Mean Shift,Post Processed Img01-meanshift-1.5,hsv_texture | Half Resize PCA 95 Mean Shift | Post Processed Img01-meanshift-1.5,mask,/mnt/data/work_input/outputs/GT Ehsanul Karim/Img01/mask.png,/mnt/data/work_input/outputs/GT Ehsanul Karim/Img01/mask.png,/mnt/data/work_input/outputs/GT Ehsanul Karim/Img01/Img01.json,/mnt/data/work_input/outputs/Img01/hsv_texture/Half Resize PCA 95 Mean Shift/Post Processed Img01-meanshift-1.5.png,Img01/hsv_texture/Half Resize PCA 95 Mean Shift/Post Processed Img01-meanshift-1.5.png,many_to_one,321x481,3,256,2,False,1,Starfish (#dc0000),40423,31544,10798,8879,0.7449813424023428,0.7803478217846276,0.6158411588996701,0.2091146888700585,True
Img01,hsv_texture,Half Resize PCA 95 Mean Shift,Mean Shift,Post Processed Img01-meanshift-1.5,hsv_texture | Half Resize PCA 95 Mean Shift | Post Processed Img01-meanshift-1.5,mask,/mnt/data/work_input/outputs/GT Ehsanul Karim/Img01/mask.png,/mnt/data/work_input/outputs/GT Ehsanul Karim/Img01/mask.png,/mnt/data/work_input/outputs/GT Ehsanul Karim/Img01/Img01.json,/mnt/data/work_input/outputs/Img01/hsv_texture/Half Resize PCA 95 Mean Shift/Post Processed Img01-meanshift-1.5.png,Img01/hsv_texture/Half Resize PCA 95 Mean Shift/Post Processed Img01-meanshift-1.5.png,many_to_one,321x481,3,256,2,False,2,Stone (#dcdc00),9803,1341,1273,8462,0.5130068859984698,0.1367948587167193,0.1210725893824485,0.1436617333949721,True
Img01,hsv_texture,KMeans,KMeans,Postprocessed Img01-segment of 5,hsv_texture | KMeans | Postprocessed Img01-segment of 5,mask,/mnt/data/work_input/outputs/GT Ehsanul Karim/Img01/mask.png,/mnt/data/work_input/outputs/GT Ehsanul Karim/Img01/mask.png,/mnt/data/work_input/outputs/GT Ehsanul Karim/Img01/Img01.json,/mnt/data/work_input/outputs/Img01/hsv_texture/KMeans/Postprocessed Img01-segment of 5.png,Img01/hsv_texture/KMeans/Postprocessed Img01-segment of 5.png,many_to_one,321x481,3,5,2,False,0,background_or_#00ffff,104175,102846,31707,1329,0.7643530801988807,0.9872426205903528,0.7568772905903651,0.3910760711507198,False
Img01,hsv_texture,KMeans,KMeans,Postprocessed Img01-segment of 5,hsv_texture | KMeans | Postprocessed Img01-segment of 5,mask,/mnt/data/work_input/outputs/GT Ehsanul Karim/Img01/mask.png,/mnt/data/work_input/outputs/GT Ehsanul Karim/Img01/mask.png,/mnt/data/work_input/outputs/GT Ehsanul Karim/Img01/Img01.json,/mnt/data/work_input/outputs/Img01/hsv_texture/KMeans/Postprocessed Img01-segment of 5.png,Img01/hsv_texture/KMeans/Postprocessed Img01-segment of 5.png,many_to_one,321x481,3,5,2,False,1,Starfish (#dc0000),40423,17812,2036,22611,0.8974203950020153,0.4406402295722732,0.4195105866836242,0.1989288888693325,True
Img01,hsv_texture,KMeans,KMeans,Postprocessed Img01-segment of 5,hsv_texture | KMeans | Postprocessed Img01-segment of 5,mask,/mnt/data/work_input/outputs/GT Ehsanul Karim/Img01/mask.png,/mnt/data/work_input/outputs/GT Ehsanul Karim/Img01/mask.png,/mnt/data/work_input/outputs/GT Ehsanul Karim/Img01/Img01.json,/mnt/data/work_input/outputs/Img01/hsv_texture/KMeans/Postprocessed Img01-segment of 5.png,Img01/hsv_texture/KMeans/Postprocessed Img01-segment of 5.png,many_to_one,321x481,3,5,2,False,2,Stone (#dcdc00),9803,0,0,9803,0.0,0.0,0.0,0.0,True
Img01,lab,Half Resize PCA 95 Mean Shift,Mean Shift,Post Processed Img01-meanshift-0.8,lab | Half Resize PCA 95 Mean Shift | Post Processed Img01-meanshift-0.8,mask,/mnt/data/work_input/outputs/GT Ehsanul Karim/Img01/mask.png,/mnt/data/work_input/outputs/GT Ehsanul Karim/Img01/mask.png,/mnt/data/work_input/outputs/GT Ehsanul Karim/Img01/Img01.json,/mnt/data/work_input/outputs/Img01/lab/Half Resize PCA 95 Mean Shift/Post Processed Img01-meanshift-0.8.png,Img01/lab/Half Resize PCA 95 Mean Shift/Post Processed Img01-meanshift-0.8.png,many_to_one,321x481,3,4,2,False,0,background_or_#00ffff,104175,103862,9746,313,0.9142137877614251,0.9969954403647708,0.9117019689082786,0.7440251066226765,False
Img01,lab,Half Resize PCA 95 Mean Shift,Mean Shift,Post Processed Img01-meanshift-0.8,lab | Half Resize PCA 95 Mean Shift | Post Processed Img01-meanshift-0.8,mask,/mnt/data/work_input/outputs/GT Ehsanul Karim/Img01/mask.png,/mnt/data/work_input/outputs/GT Ehsanul Karim/Img01/mask.png,/mnt/data/work_input/outputs/GT Ehsanul Karim/Img01/Img01.json,/mnt/data/work_input/outputs/Img01/lab/Half Resize PCA 95 Mean Shift/Post Processed Img01-meanshift-0.8.png,Img01/lab/Half Resize PCA 95 Mean Shift/Post Processed Img01-meanshift-0.8.png,many_to_one,321x481,3,4,2,False,1,Starfish (#dc0000),40423,37945,2848,2478,0.930184100213272,0.9386982658387552,0.8769152550206836,0.7129320984654856,True
Img01,lab,Half Resize PCA 95 Mean Shift,Mean Shift,Post Processed Img01-meanshift-0.8,lab | Half Resize PCA 95 Mean Shift | Post Processed Img01-meanshift-0.8,mask,/mnt/data/work_input/outputs/GT Ehsanul Karim/Img01/mask.png,/mnt/data/work_input/outputs/GT Ehsanul Karim/Img01/mask.png,/mnt/data/work_input/outputs/GT Ehsanul Karim/Img01/Img01.json,/mnt/data/work_input/outputs/Img01/lab/Half Resize PCA 95 Mean Shift/Post Processed Img01-meanshift-0.8.png,Img01/lab/Half Resize PCA 95 Mean Shift/Post Processed Img01-meanshift-0.8.png,many_to_one,321x481,3,4,2,False,2,Stone (#dcdc00),9803,0,0,9803,0.0,0.0,0.0,0.0,True
Img01,lab,Half Resize PCA 95 Mean Shift,Mean Shift,Post Processed Img01-meanshift-1.5,lab | Half Resize PCA 95 Mean Shift | Post Processed Img01-meanshift-1.5,mask,/mnt/data/work_input/outputs/GT Ehsanul Karim/Img01/mask.png,/mnt/data/work_input/outputs/GT Ehsanul Karim/Img01/mask.png,/mnt/data/work_input/outputs/GT Ehsanul Karim/Img01/Img01.json,/mnt/data/work_input/outputs/Img01/lab/Half Resize PCA 95 Mean Shift/Post Processed Img01-meanshift-1.5.png,Img01/lab/Half Resize PCA 95 Mean Shift/Post Processed Img01-meanshift-1.5.png,many_to_one,321x481,3,2,2,False,0,background_or_#00ffff,104175,103368,7022,807,0.9363891656852976,0.992253419726422,0.9295934242830292,0.7576136563103388,False
Img01,lab,Half Resize PCA 95 Mean Shift,Mean Shift,Post Processed Img01-meanshift-1.5,lab | Half Resize PCA 95 Mean Shift | Post Processed Img01-meanshift-1.5,mask,/mnt/data/work_input/outputs/GT Ehsanul Karim/Img01/mask.png,/mnt/data/work_input/outputs/GT Ehsanul Karim/Img01/mask.png,/mnt/data/work_input/outputs/GT Ehsanul Karim/Img01/Img01.json,/mnt/data/work_input/outputs/Img01/lab/Half Resize PCA 95 Mean Shift/Post Processed Img01-meanshift-1.5.png,Img01/lab/Half Resize PCA 95 Mean Shift/Post Processed Img01-meanshift-1.5.png,many_to_one,321x481,3,2,2,False,1,Starfish (#dc0000),40423,39118,4893,1305,0.8888232487332712,0.9677163990797318,0.863227116250331,0.6965981471230912,True
Img01,lab,Half Resize PCA 95 Mean Shift,Mean Shift,Post Processed Img01-meanshift-1.5,lab | Half Resize PCA 95 Mean Shift | Post Processed Img01-meanshift-1.5,mask,/mnt/data/work_input/outputs/GT Ehsanul Karim/Img01/mask.png,/mnt/data/work_input/outputs/GT Ehsanul Karim/Img01/mask.png,/mnt/data/work_input/outputs/GT Ehsanul Karim/Img01/Img01.json,/mnt/data/work_input/outputs/Img01/lab/Half Resize PCA 95 Mean Shift/Post Processed Img01-meanshift-1.5.png,Img01/lab/Half Resize PCA 95 Mean Shift/Post Processed Img01-meanshift-1.5.png,many_to_one,321x481,3,2,2,False,2,Stone (#dcdc00),9803,0,0,9803,0.0,0.0,0.0,0.0,True
Img01,lab,KMeans,KMeans,Postprocessed Img01-segment of 5,lab | KMeans | Postprocessed Img01-segment of 5,mask,/mnt/data/work_input/outputs/GT Ehsanul Karim/Img01/mask.png,/mnt/data/work_input/outputs/GT Ehsanul Karim/Img01/mask.png,/mnt/data/work_input/outputs/GT Ehsanul Karim/Img01/Img01.json,/mnt/data/work_input/outputs/Img01/lab/KMeans/Postprocessed Img01-segment of 5.png,Img01/lab/KMeans/Postprocessed Img01-segment of 5.png,many_to_one,321x481,3,5,2,False,0,background_or_#00ffff,104175,104056,12634,119,0.8917302253834948,0.9988576913846892,0.8908217688705493,0.7382168429686865,False
Img01,lab,KMeans,KMeans,Postprocessed Img01-segment of 5,lab | KMeans | Postprocessed Img01-segment of 5,mask,/mnt/data/work_input/outputs/GT Ehsanul Karim/Img01/mask.png,/mnt/data/work_input/outputs/GT Ehsanul Karim/Img01/mask.png,/mnt/data/work_input/outputs/GT Ehsanul Karim/Img01/Img01.json,/mnt/data/work_input/outputs/Img01/lab/KMeans/Postprocessed Img01-segment of 5.png,Img01/lab/KMeans/Postprocessed Img01-segment of 5.png,many_to_one,321x481,3,5,2,False,1,Starfish (#dc0000),40423,37434,277,2989,0.9926546630956484,0.9260569477772556,0.9197542997542998,0.7239361534336456,True
Img01,lab,KMeans,KMeans,Postprocessed Img01-segment of 5,lab | KMeans | Postprocessed Img01-segment of 5,mask,/mnt/data/work_input/outputs/GT Ehsanul Karim/Img01/mask.png,/mnt/data/work_input/outputs/GT Ehsanul Karim/Img01/mask.png,/mnt/data/work_input/outputs/GT Ehsanul Karim/Img01/Img01.json,/mnt/data/work_input/outputs/Img01/lab/KMeans/Postprocessed Img01-segment of 5.png,Img01/lab/KMeans/Postprocessed Img01-segment of 5.png,many_to_one,321x481,3,5,2,False,2,Stone (#dcdc00),9803,0,0,9803,0.0,0.0,0.0,0.0,True
Img01,lab_texture,Half Resize PCA 95 Mean Shift,Mean Shift,Post Processed Img01-meanshift-0.8,lab_texture | Half Resize PCA 95 Mean Shift | Post Processed Img01-meanshift-0.8,mask,/mnt/data/work_input/outputs/GT Ehsanul Karim/Img01/mask.png,/mnt/data/work_input/outputs/GT Ehsanul Karim/Img01/mask.png,/mnt/data/work_input/outputs/GT Ehsanul Karim/Img01/Img01.json,/mnt/data/work_input/outputs/Img01/lab_texture/Half Resize PCA 95 Mean Shift/Post Processed Img01-meanshift-0.8.png,Img01/lab_texture/Half Resize PCA 95 Mean Shift/Post Processed Img01-meanshift-0.8.png,many_to_one,321x481,3,256,2,False,0,background_or_#00ffff,104175,96021,25507,8154,0.7901142123625831,0.9217278617710584,0.7404342931170093,0.2240652564966034,False
Img01,lab_texture,Half Resize PCA 95 Mean Shift,Mean Shift,Post Processed Img01-meanshift-0.8,lab_texture | Half Resize PCA 95 Mean Shift | Post Processed Img01-meanshift-0.8,mask,/mnt/data/work_input/outputs/GT Ehsanul Karim/Img01/mask.png,/mnt/data/work_input/outputs/GT Ehsanul Karim/Img01/mask.png,/mnt/data/work_input/outputs/GT Ehsanul Karim/Img01/Img01.json,/mnt/data/work_input/outputs/Img01/lab_texture/Half Resize PCA 95 Mean Shift/Post Processed Img01-meanshift-0.8.png,Img01/lab_texture/Half Resize PCA 95 Mean Shift/Post Processed Img01-meanshift-0.8.png,many_to_one,321x481,3,256,2,False,1,Starfish (#dc0000),40423,23660,9213,16763,0.7197396039302771,0.5853103431214902,0.4766701587557418,0.1346145941906947,True
Img01,lab_texture,Half Resize PCA 95 Mean Shift,Mean Shift,Post Processed Img01-meanshift-0.8,lab_texture | Half Resize PCA 95 Mean Shift | Post Processed Img01-meanshift-0.8,mask,/mnt/data/work_input/outputs/GT Ehsanul Karim/Img01/mask.png,/mnt/data/work_input/outputs/GT Ehsanul Karim/Img01/mask.png,/mnt/data/work_input/outputs/GT Ehsanul Karim/Img01/Img01.json,/mnt/data/work_input/outputs/Img01/lab_texture/Half Resize PCA 95 Mean Shift/Post Processed Img01-meanshift-0.8.png,Img01/lab_texture/Half Resize PCA 95 Mean Shift/Post Processed Img01-meanshift-0.8.png,many_to_one,321x481,3,256,2,False,2,Stone (#dcdc00),9803,0,0,9803,0.0,0.0,0.0,0.0,True
Img01,lab_texture,Half Resize PCA 95 Mean Shift,Mean Shift,Post Processed Img01-meanshift-1.5,lab_texture | Half Resize PCA 95 Mean Shift | Post Processed Img01-meanshift-1.5,mask,/mnt/data/work_input/outputs/GT Ehsanul Karim/Img01/mask.png,/mnt/data/work_input/outputs/GT Ehsanul Karim/Img01/mask.png,/mnt/data/work_input/outputs/GT Ehsanul Karim/Img01/Img01.json,/mnt/data/work_input/outputs/Img01/lab_texture/Half Resize PCA 95 Mean Shift/Post Processed Img01-meanshift-1.5.png,Img01/lab_texture/Half Resize PCA 95 Mean Shift/Post Processed Img01-meanshift-1.5.png,many_to_one,321x481,3,256,2,False,0,background_or_#00ffff,104175,95476,15612,8699,0.8594627682557973,0.9164962802975762,0.7970480936996502,0.3033381245352465,False
Img01,lab_texture,Half Resize PCA 95 Mean Shift,Mean Shift,Post Processed Img01-meanshift-1.5,lab_texture | Half Resize PCA 95 Mean Shift | Post Processed Img01-meanshift-1.5,mask,/mnt/data/work_input/outputs/GT Ehsanul Karim/Img01/mask.png,/mnt/data/work_input/outputs/GT Ehsanul Karim/Img01/mask.png,/mnt/data/work_input/outputs/GT Ehsanul Karim/Img01/Img01.json,/mnt/data/work_input/outputs/Img01/lab_texture/Half Resize PCA 95 Mean Shift/Post Processed Img01-meanshift-1.5.png,Img01/lab_texture/Half Resize PCA 95 Mean Shift/Post Processed Img01-meanshift-1.5.png,many_to_one,321x481,3,256,2,False,1,Starfish (#dc0000),40423,31638,10135,8785,0.7573791683623393,0.7826732305865473,0.625776336089244,0.2171504135822178,True
Img01,lab_texture,Half Resize PCA 95 Mean Shift,Mean Shift,Post Processed Img01-meanshift-1.5,lab_texture | Half Resize PCA 95 Mean Shift | Post Processed Img01-meanshift-1.5,mask,/mnt/data/work_input/outputs/GT Ehsanul Karim/Img01/mask.png,/mnt/data/work_input/outputs/GT Ehsanul Karim/Img01/mask.png,/mnt/data/work_input/outputs/GT Ehsanul Karim/Img01/Img01.json,/mnt/data/work_input/outputs/Img01/lab_texture/Half Resize PCA 95 Mean Shift/Post Processed Img01-meanshift-1.5.png,Img01/lab_texture/Half Resize PCA 95 Mean Shift/Post Processed Img01-meanshift-1.5.png,many_to_one,321x481,3,256,2,False,2,Stone (#dcdc00),9803,735,805,9068,0.4772727272727273,0.0749770478424971,0.069287330316742,0.0957875520958908,True
Img01,lab_texture,KMeans,KMeans,Postprocessed Img01-segment of 5,lab_texture | KMeans | Postprocessed Img01-segment of 5,mask,/mnt/data/work_input/outputs/GT Ehsanul Karim/Img01/mask.png,/mnt/data/work_input/outputs/GT Ehsanul Karim/Img01/mask.png,/mnt/data/work_input/outputs/GT Ehsanul Karim/Img01/Img01.json,/mnt/data/work_input/outputs/Img01/lab_texture/KMeans/Postprocessed Img01-segment of 5.png,Img01/lab_texture/KMeans/Postprocessed Img01-segment of 5.png,many_to_one,321x481,3,5,2,False,0,background_or_#00ffff,104175,101620,30064,2555,0.771695878010996,0.9754739620830334,0.757008023003747,0.365337066936757,False
Img01,lab_texture,KMeans,KMeans,Postprocessed Img01-segment of 5,lab_texture | KMeans | Postprocessed Img01-segment of 5,mask,/mnt/data/work_input/outputs/GT Ehsanul Karim/Img01/mask.png,/mnt/data/work_input/outputs/GT Ehsanul Karim/Img01/mask.png,/mnt/data/work_input/outputs/GT Ehsanul Karim/Img01/Img01.json,/mnt/data/work_input/outputs/Img01/lab_texture/KMeans/Postprocessed Img01-segment of 5.png,Img01/lab_texture/KMeans/Postprocessed Img01-segment of 5.png,many_to_one,321x481,3,5,2,False,1,Starfish (#dc0000),40423,19559,3158,20864,0.8609851652947133,0.4838581995398659,0.4487964938849498,0.1424369812599128,True
Img01,lab_texture,KMeans,KMeans,Postprocessed Img01-segment of 5,lab_texture | KMeans | Postprocessed Img01-segment of 5,mask,/mnt/data/work_input/outputs/GT Ehsanul Karim/Img01/mask.png,/mnt/data/work_input/outputs/GT Ehsanul Karim/Img01/mask.png,/mnt/data/work_input/outputs/GT Ehsanul Karim/Img01/Img01.json,/mnt/data/work_input/outputs/Img01/lab_texture/KMeans/Postprocessed Img01-segment of 5.png,Img01/lab_texture/KMeans/Postprocessed Img01-segment of 5.png,many_to_one,321x481,3,5,2,False,2,Stone (#dcdc00),9803,0,0,9803,0.0,0.0,0.0,0.0,True
Img01,rgb,Half Resize PCA 95 Mean Shift,Mean Shift,Post Processed Img01-meanshift-0.8,rgb | Half Resize PCA 95 Mean Shift | Post Processed Img01-meanshift-0.8,mask,/mnt/data/work_input/outputs/GT Ehsanul Karim/Img01/mask.png,/mnt/data/work_input/outputs/GT Ehsanul Karim/Img01/mask.png,/mnt/data/work_input/outputs/GT Ehsanul Karim/Img01/Img01.json,/mnt/data/work_input/outputs/Img01/rgb/Half Resize PCA 95 Mean Shift/Post Processed Img01-meanshift-0.8.png,Img01/rgb/Half Resize PCA 95 Mean Shift/Post Processed Img01-meanshift-0.8.png,many_to_one,321x481,3,5,2,False,0,background_or_#00ffff,104175,103253,10075,922,0.9110987575885924,0.9911495080393568,0.903746170678337,0.6795937174338054,False
