image_id,feature_set,method_dir,algorithm,prediction_name,method_key,gt_source_type,gt_source_path,gt_mask_path,gt_json_path,prediction_path,prediction_rel_path,matching,gt_shape,n_gt_labels,n_pred_labels,boundary_tolerance_px,include_background_in_macro,visual_result_path,confusion_matrix_plot_path,class_id,class_name,support_pixels,tp,fp,fn,precision,recall,iou,boundary_f1,included_in_macro_average
Img01,hsv,Half Resize PCA 95 Mean Shift,Mean Shift,Post Processed Img01-meanshift-0.8,hsv | Half Resize PCA 95 Mean Shift | Post Processed Img01-meanshift-0.8,mask,E:\Masters Msc\Assignment 2\outputs\GT Ehsanul Karim\Img01\mask.png,E:\Masters Msc\Assignment 2\outputs\GT Ehsanul Karim\Img01\mask.png,E:\Masters Msc\Assignment 2\outputs\GT Ehsanul Karim\Img01\Img01.json,E:\Masters Msc\Assignment 2\outputs\Img01\hsv\Half Resize PCA 95 Mean Shift\Post Processed Img01-meanshift-0.8.png,Img01\hsv\Half Resize PCA 95 Mean Shift\Post Processed Img01-meanshift-0.8.png,hungarian,321x481,3,7,2,False,E:\Masters Msc\Assignment 2\outputs\output\visuals\Img01__hsv__Half__Resize__PCA__95__Mean__Shift__Post__Processed__Img01-meanshift-0.8.png,E:\Masters Msc\Assignment 2\outputs\performance\confusion_matrices\Img01__hsv__Half__Resize__PCA__95__Mean__Shift__Post__Processed__Img01-meanshift-0.8.png,0,background_or_#00ffff,104175,95360,2068,8815,0.9787740690561235,0.9153827693784498,0.8975650160481161,0.6742751287345253,False
Img01,hsv,Half Resize PCA 95 Mean Shift,Mean Shift,Post Processed Img01-meanshift-0.8,hsv | Half Resize PCA 95 Mean Shift | Post Processed Img01-meanshift-0.8,mask,E:\Masters Msc\Assignment 2\outputs\GT Ehsanul Karim\Img01\mask.png,E:\Masters Msc\Assignment 2\outputs\GT Ehsanul Karim\Img01\mask.png,E:\Masters Msc\Assignment 2\outputs\GT Ehsanul Karim\Img01\Img01.json,E:\Masters Msc\Assignment 2\outputs\Img01\hsv\Half Resize PCA 95 Mean Shift\Post Processed Img01-meanshift-0.8.png,Img01\hsv\Half Resize PCA 95 Mean Shift\Post Processed Img01-meanshift-0.8.png,hungarian,321x481,3,7,2,False,E:\Masters Msc\Assignment 2\outputs\output\visuals\Img01__hsv__Half__Resize__PCA__95__Mean__Shift__Post__Processed__Img01-meanshift-0.8.png,E:\Masters Msc\Assignment 2\outputs\performance\confusion_matrices\Img01__hsv__Half__Resize__PCA__95__Mean__Shift__Post__Processed__Img01-meanshift-0.8.png,1,Starfish (#dc0000),40423,20357,248,20066,0.9879640863867993,0.5035994359646736,0.50052863219493,0.32383560735240063,True
Img01,hsv,Half Resize PCA 95 Mean Shift,Mean Shift,Post Processed Img01-meanshift-0.8,hsv | Half Resize PCA 95 Mean Shift | Post Processed Img01-meanshift-0.8,mask,E:\Masters Msc\Assignment 2\outputs\GT Ehsanul Karim\Img01\mask.png,E:\Masters Msc\Assignment 2\outputs\GT Ehsanul Karim\Img01\mask.png,E:\Masters Msc\Assignment 2\outputs\GT Ehsanul Karim\Img01\Img01.json,E:\Masters Msc\Assignment 2\outputs\Img01\hsv\Half Resize PCA 95 Mean Shift\Post Processed Img01-meanshift-0.8.png,Img01\hsv\Half Resize PCA 95 Mean Shift\Post Processed Img01-meanshift-0.8.png,hungarian,321x481,3,7,2,False,E:\Masters Msc\Assignment 2\outputs\output\visuals\Img01__hsv__Half__Resize__PCA__95__Mean__Shift__Post__Processed__Img01-meanshift-0.8.png,E:\Masters Msc\Assignment 2\outputs\performance\confusion_matrices\Img01__hsv__Half__Resize__PCA__95__Mean__Shift__Post__Processed__Img01-meanshift-0.8.png,2,Stone (#dcdc00),9803,7041,7319,2762,0.49032033426183846,0.7182495154544527,0.4112253241443757,0.2624186084606249,True
Img01,hsv,Half Resize PCA 95 Mean Shift,Mean Shift,Post Processed Img01-meanshift-1.5,hsv | Half Resize PCA 95 Mean Shift | Post Processed Img01-meanshift-1.5,mask,E:\Masters Msc\Assignment 2\outputs\GT Ehsanul Karim\Img01\mask.png,E:\Masters Msc\Assignment 2\outputs\GT Ehsanul Karim\Img01\mask.png,E:\Masters Msc\Assignment 2\outputs\GT Ehsanul Karim\Img01\Img01.json,E:\Masters Msc\Assignment 2\outputs\Img01\hsv\Half Resize PCA 95 Mean Shift\Post Processed Img01-meanshift-1.5.png,Img01\hsv\Half Resize PCA 95 Mean Shift\Post Processed Img01-meanshift-1.5.png,hungarian,321x481,3,2,2,False,E:\Masters Msc\Assignment 2\outputs\output\visuals\Img01__hsv__Half__Resize__PCA__95__Mean__Shift__Post__Processed__Img01-meanshift-1.5.png,E:\Masters Msc\Assignment 2\outputs\performance\confusion_matrices\Img01__hsv__Half__Resize__PCA__95__Mean__Shift__Post__Processed__Img01-meanshift-1.5.png,0,background_or_#00ffff,104175,103694,10106,481,0.911195079086116,0.9953827693784497,0.9073599285970546,0.641618544627562,False
Img01,hsv,Half Resize PCA 95 Mean Shift,Mean Shift,Post Processed Img01-meanshift-1.5,hsv | Half Resize PCA 95 Mean Shift | Post Processed Img01-meanshift-1.5,mask,E:\Masters Msc\Assignment 2\outputs\GT Ehsanul Karim\Img01\mask.png,E:\Masters Msc\Assignment 2\outputs\GT Ehsanul Karim\Img01\mask.png,E:\Masters Msc\Assignment 2\outputs\GT Ehsanul Karim\Img01\Img01.json,E:\Masters Msc\Assignment 2\outputs\Img01\hsv\Half Resize PCA 95 Mean Shift\Post Processed Img01-meanshift-1.5.png,Img01\hsv\Half Resize PCA 95 Mean Shift\Post Processed Img01-meanshift-1.5.png,hungarian,321x481,3,2,2,False,E:\Masters Msc\Assignment 2\outputs\output\visuals\Img01__hsv__Half__Resize__PCA__95__Mean__Shift__Post__Processed__Img01-meanshift-1.5.png,E:\Masters Msc\Assignment 2\outputs\performance\confusion_matrices\Img01__hsv__Half__Resize__PCA__95__Mean__Shift__Post__Processed__Img01-meanshift-1.5.png,1,Starfish (#dc0000),40423,36787,3814,3636,0.9060614270584468,0.9100512084704252,0.8315889413839094,0.5320363510380299,True
Img01,hsv,Half Resize PCA 95 Mean Shift,Mean Shift,Post Processed Img01-meanshift-1.5,hsv | Half Resize PCA 95 Mean Shift | Post Processed Img01-meanshift-1.5,mask,E:\Masters Msc\Assignment 2\outputs\GT Ehsanul Karim\Img01\mask.png,E:\Masters Msc\Assignment 2\outputs\GT Ehsanul Karim\Img01\mask.png,E:\Masters Msc\Assignment 2\outputs\GT Ehsanul Karim\Img01\Img01.json,E:\Masters Msc\Assignment 2\outputs\Img01\hsv\Half Resize PCA 95 Mean Shift\Post Processed Img01-meanshift-1.5.png,Img01\hsv\Half Resize PCA 95 Mean Shift\Post Processed Img01-meanshift-1.5.png,hungarian,321x481,3,2,2,False,E:\Masters Msc\Assignment 2\outputs\output\visuals\Img01__hsv__Half__Resize__PCA__95__Mean__Shift__Post__Processed__Img01-meanshift-1.5.png,E:\Masters Msc\Assignment 2\outputs\performance\confusion_matrices\Img01__hsv__Half__Resize__PCA__95__Mean__Shift__Post__Processed__Img01-meanshift-1.5.png,2,Stone (#dcdc00),9803,0,0,9803,0.0,0.0,0.0,0.0,True
Img01,hsv,KMeans,KMeans,Postprocessed Img01-segment of 5,hsv | KMeans | Postprocessed Img01-segment of 5,mask,E:\Masters Msc\Assignment 2\outputs\GT Ehsanul Karim\Img01\mask.png,E:\Masters Msc\Assignment 2\outputs\GT Ehsanul Karim\Img01\mask.png,E:\Masters Msc\Assignment 2\outputs\GT Ehsanul Karim\Img01\Img01.json,E:\Masters Msc\Assignment 2\outputs\Img01\hsv\KMeans\Postprocessed Img01-segment of 5.png,Img01\hsv\KMeans\Postprocessed Img01-segment of 5.png,hungarian,321x481,3,5,2,False,E:\Masters Msc\Assignment 2\outputs\output\visuals\Img01__hsv__KMeans__Postprocessed__Img01-segment__of__5.png,E:\Masters Msc\Assignment 2\outputs\performance\confusion_matrices\Img01__hsv__KMeans__Postprocessed__Img01-segment__of__5.png,0,background_or_#00ffff,104175,42034,283,62141,0.9933123803672284,0.40349412047036237,0.40240096498114075,0.3229105495676999,False
Img01,hsv,KMeans,KMeans,Postprocessed Img01-segment of 5,hsv | KMeans | Postprocessed Img01-segment of 5,mask,E:\Masters Msc\Assignment 2\outputs\GT Ehsanul Karim\Img01\mask.png,E:\Masters Msc\Assignment 2\outputs\GT Ehsanul Karim\Img01\mask.png,E:\Masters Msc\Assignment 2\outputs\GT Ehsanul Karim\Img01\Img01.json,E:\Masters Msc\Assignment 2\outputs\Img01\hsv\KMeans\Postprocessed Img01-segment of 5.png,Img01\hsv\KMeans\Postprocessed Img01-segment of 5.png,hungarian,321x481,3,5,2,False,E:\Masters Msc\Assignment 2\outputs\output\visuals\Img01__hsv__KMeans__Postprocessed__Img01-segment__of__5.png,E:\Masters Msc\Assignment 2\outputs\performance\confusion_matrices\Img01__hsv__KMeans__Postprocessed__Img01-segment__of__5.png,1,Starfish (#dc0000),40423,21020,803,19403,0.9632039591256931,0.5200009895356604,0.5098724106146606,0.3829557599338523,True
Img01,hsv,KMeans,KMeans,Postprocessed Img01-segment of 5,hsv | KMeans | Postprocessed Img01-segment of 5,mask,E:\Masters Msc\Assignment 2\outputs\GT Ehsanul Karim\Img01\mask.png,E:\Masters Msc\Assignment 2\outputs\GT Ehsanul Karim\Img01\mask.png,E:\Masters Msc\Assignment 2\outputs\GT Ehsanul Karim\Img01\Img01.json,E:\Masters Msc\Assignment 2\outputs\Img01\hsv\KMeans\Postprocessed Img01-segment of 5.png,Img01\hsv\KMeans\Postprocessed Img01-segment of 5.png,hungarian,321x481,3,5,2,False,E:\Masters Msc\Assignment 2\outputs\output\visuals\Img01__hsv__KMeans__Postprocessed__Img01-segment__of__5.png,E:\Masters Msc\Assignment 2\outputs\performance\confusion_matrices\Img01__hsv__KMeans__Postprocessed__Img01-segment__of__5.png,2,Stone (#dcdc00),9803,6344,21421,3459,0.2284891049882946,0.6471488319902071,0.20317704330002562,0.1504983487631131,True
Img01,hsv_texture,Half Resize PCA 95 Mean Shift,Mean Shift,Post Processed Img01-meanshift-0.8,hsv_texture | Half Resize PCA 95 Mean Shift | Post Processed Img01-meanshift-0.8,mask,E:\Masters Msc\Assignment 2\outputs\GT Ehsanul Karim\Img01\mask.png,E:\Masters Msc\Assignment 2\outputs\GT Ehsanul Karim\Img01\mask.png,E:\Masters Msc\Assignment 2\outputs\GT Ehsanul Karim\Img01\Img01.json,E:\Masters Msc\Assignment 2\outputs\Img01\hsv_texture\Half Resize PCA 95 Mean Shift\Post Processed Img01-meanshift-0.8.png,Img01\hsv_texture\Half Resize PCA 95 Mean Shift\Post Processed Img01-meanshift-0.8.png,hungarian,321x481,3,256,2,False,E:\Masters Msc\Assignment 2\outputs\output\visuals\Img01__hsv_texture__Half__Resize__PCA__95__Mean__Shift__Post__Processed__Img01-meanshift-0.8.png,E:\Masters Msc\Assignment 2\outputs\performance\confusion_matrices\Img01__hsv_texture__Half__Resize__PCA__95__Mean__Shift__Post__Processed__Img01-meanshift-0.8.png,0,background_or_#00ffff,104175,2972,0,101203,1.0,0.028528917686585074,0.028528917686585074,0.018259079742380988,False
Img01,hsv_texture,Half Resize PCA 95 Mean Shift,Mean Shift,Post Processed Img01-meanshift-0.8,hsv_texture | Half Resize PCA 95 Mean Shift | Post Processed Img01-meanshift-0.8,mask,E:\Masters Msc\Assignment 2\outputs\GT Ehsanul Karim\Img01\mask.png,E:\Masters Msc\Assignment 2\outputs\GT Ehsanul Karim\Img01\mask.png,E:\Masters Msc\Assignment 2\outputs\GT Ehsanul Karim\Img01\Img01.json,E:\Masters Msc\Assignment 2\outputs\Img01\hsv_texture\Half Resize PCA 95 Mean Shift\Post Processed Img01-meanshift-0.8.png,Img01\hsv_texture\Half Resize PCA 95 Mean Shift\Post Processed Img01-meanshift-0.8.png,hungarian,321x481,3,256,2,False,E:\Masters Msc\Assignment 2\outputs\output\visuals\Img01__hsv_texture__Half__Resize__PCA__95__Mean__Shift__Post__Processed__Img01-meanshift-0.8.png,E:\Masters Msc\Assignment 2\outputs\performance\confusion_matrices\Img01__hsv_texture__Half__Resize__PCA__95__Mean__Shift__Post__Processed__Img01-meanshift-0.8.png,1,Starfish (#dc0000),40423,1119,33,39304,0.9713541666666666,0.027682260099448335,0.02765967965196757,0.08784367113826536,True
Img01,hsv_texture,Half Resize PCA 95 Mean Shift,Mean Shift,Post Processed Img01-meanshift-0.8,hsv_texture | Half Resize PCA 95 Mean Shift | Post Processed Img01-meanshift-0.8,mask,E:\Masters Msc\Assignment 2\outputs\GT Ehsanul Karim\Img01\mask.png,E:\Masters Msc\Assignment 2\outputs\GT Ehsanul Karim\Img01\mask.png,E:\Masters Msc\Assignment 2\outputs\GT Ehsanul Karim\Img01\Img01.json,E:\Masters Msc\Assignment 2\outputs\Img01\hsv_texture\Half Resize PCA 95 Mean Shift\Post Processed Img01-meanshift-0.8.png,Img01\hsv_texture\Half Resize PCA 95 Mean Shift\Post Processed Img01-meanshift-0.8.png,hungarian,321x481,3,256,2,False,E:\Masters Msc\Assignment 2\outputs\output\visuals\Img01__hsv_texture__Half__Resize__PCA__95__Mean__Shift__Post__Processed__Img01-meanshift-0.8.png,E:\Masters Msc\Assignment 2\outputs\performance\confusion_matrices\Img01__hsv_texture__Half__Resize__PCA__95__Mean__Shift__Post__Processed__Img01-meanshift-0.8.png,2,Stone (#dcdc00),9803,234,286,9569,0.45,0.023870243802917475,0.0231935771632471,0.043572714294581344,True
Img01,hsv_texture,Half Resize PCA 95 Mean Shift,Mean Shift,Post Processed Img01-meanshift-1.5,hsv_texture | Half Resize PCA 95 Mean Shift | Post Processed Img01-meanshift-1.5,mask,E:\Masters Msc\Assignment 2\outputs\GT Ehsanul Karim\Img01\mask.png,E:\Masters Msc\Assignment 2\outputs\GT Ehsanul Karim\Img01\mask.png,E:\Masters Msc\Assignment 2\outputs\GT Ehsanul Karim\Img01\Img01.json,E:\Masters Msc\Assignment 2\outputs\Img01\hsv_texture\Half Resize PCA 95 Mean Shift\Post Processed Img01-meanshift-1.5.png,Img01\hsv_texture\Half Resize PCA 95 Mean Shift\Post Processed Img01-meanshift-1.5.png,hungarian,321x481,3,256,2,False,E:\Masters Msc\Assignment 2\outputs\output\visuals\Img01__hsv_texture__Half__Resize__PCA__95__Mean__Shift__Post__Processed__Img01-meanshift-1.5.png,E:\Masters Msc\Assignment 2\outputs\performance\confusion_matrices\Img01__hsv_texture__Half__Resize__PCA__95__Mean__Shift__Post__Processed__Img01-meanshift-1.5.png,0,background_or_#00ffff,104175,29941,49,74234,0.9983661220406802,0.2874106071514279,0.287275483573841,0.09102625059432948,False
Img01,hsv_texture,Half Resize PCA 95 Mean Shift,Mean Shift,Post Processed Img01-meanshift-1.5,hsv_texture | Half Resize PCA 95 Mean Shift | Post Processed Img01-meanshift-1.5,mask,E:\Masters Msc\Assignment 2\outputs\GT Ehsanul Karim\Img01\mask.png,E:\Masters Msc\Assignment 2\outputs\GT Ehsanul Karim\Img01\mask.png,E:\Masters Msc\Assignment 2\outputs\GT Ehsanul Karim\Img01\Img01.json,E:\Masters Msc\Assignment 2\outputs\Img01\hsv_texture\Half Resize PCA 95 Mean Shift\Post Processed Img01-meanshift-1.5.png,Img01\hsv_texture\Half Resize PCA 95 Mean Shift\Post Processed Img01-meanshift-1.5.png,hungarian,321x481,3,256,2,False,E:\Masters Msc\Assignment 2\outputs\output\visuals\Img01__hsv_texture__Half__Resize__PCA__95__Mean__Shift__Post__Processed__Img01-meanshift-1.5.png,E:\Masters Msc\Assignment 2\outputs\performance\confusion_matrices\Img01__hsv_texture__Half__Resize__PCA__95__Mean__Shift__Post__Processed__Img01-meanshift-1.5.png,1,Starfish (#dc0000),40423,1071,507,39352,0.6787072243346007,0.0264948173069787,0.026166625946738332,0.10827693909422176,True
Img01,hsv_texture,Half Resize PCA 95 Mean Shift,Mean Shift,Post Processed Img01-meanshift-1.5,hsv_texture | Half Resize PCA 95 Mean Shift | Post Processed Img01-meanshift-1.5,mask,E:\Masters Msc\Assignment 2\outputs\GT Ehsanul Karim\Img01\mask.png,E:\Masters Msc\Assignment 2\outputs\GT Ehsanul Karim\Img01\mask.png,E:\Masters Msc\Assignment 2\outputs\GT Ehsanul Karim\Img01\Img01.json,E:\Masters Msc\Assignment 2\outputs\Img01\hsv_texture\Half Resize PCA 95 Mean Shift\Post Processed Img01-meanshift-1.5.png,Img01\hsv_texture\Half Resize PCA 95 Mean Shift\Post Processed Img01-meanshift-1.5.png,hungarian,321x481,3,256,2,False,E:\Masters Msc\Assignment 2\outputs\output\visuals\Img01__hsv_texture__Half__Resize__PCA__95__Mean__Shift__Post__Processed__Img01-meanshift-1.5.png,E:\Masters Msc\Assignment 2\outputs\performance\confusion_matrices\Img01__hsv_texture__Half__Resize__PCA__95__Mean__Shift__Post__Processed__Img01-meanshift-1.5.png,2,Stone (#dcdc00),9803,280,152,9523,0.6481481481481481,0.028562684892379883,0.02812656956303365,0.05174696367927243,True
Img01,hsv_texture,KMeans,KMeans,Postprocessed Img01-segment of 5,hsv_texture | KMeans | Postprocessed Img01-segment of 5,mask,E:\Masters Msc\Assignment 2\outputs\GT Ehsanul Karim\Img01\mask.png,E:\Masters Msc\Assignment 2\outputs\GT Ehsanul Karim\Img01\mask.png,E:\Masters Msc\Assignment 2\outputs\GT Ehsanul Karim\Img01\Img01.json,E:\Masters Msc\Assignment 2\outputs\Img01\hsv_texture\KMeans\Postprocessed Img01-segment of 5.png,Img01\hsv_texture\KMeans\Postprocessed Img01-segment of 5.png,hungarian,321x481,3,5,2,False,E:\Masters Msc\Assignment 2\outputs\output\visuals\Img01__hsv_texture__KMeans__Postprocessed__Img01-segment__of__5.png,E:\Masters Msc\Assignment 2\outputs\performance\confusion_matrices\Img01__hsv_texture__KMeans__Postprocessed__Img01-segment__of__5.png,0,background_or_#00ffff,104175,40796,13884,63379,0.7460863204096562,0.3916102711783057,0.34555603554155123,0.25745759509205135,False
Img01,hsv_texture,KMeans,KMeans,Postprocessed Img01-segment of 5,hsv_texture | KMeans | Postprocessed Img01-segment of 5,mask,E:\Masters Msc\Assignment 2\outputs\GT Ehsanul Karim\Img01\mask.png,E:\Masters Msc\Assignment 2\outputs\GT Ehsanul Karim\Img01\mask.png,E:\Masters Msc\Assignment 2\outputs\GT Ehsanul Karim\Img01\Img01.json,E:\Masters Msc\Assignment 2\outputs\Img01\hsv_texture\KMeans\Postprocessed Img01-segment of 5.png,Img01\hsv_texture\KMeans\Postprocessed Img01-segment of 5.png,hungarian,321x481,3,5,2,False,E:\Masters Msc\Assignment 2\outputs\output\visuals\Img01__hsv_texture__KMeans__Postprocessed__Img01-segment__of__5.png,E:\Masters Msc\Assignment 2\outputs\performance\confusion_matrices\Img01__hsv_texture__KMeans__Postprocessed__Img01-segment__of__5.png,1,Starfish (#dc0000),40423,12392,694,28031,0.946966223444903,0.30655814758924377,0.30138385582605737,0.17883876188549463,True
Img01,hsv_texture,KMeans,KMeans,Postprocessed Img01-segment of 5,hsv_texture | KMeans | Postprocessed Img01-segment of 5,mask,E:\Masters Msc\Assignment 2\outputs\GT Ehsanul Karim\Img01\mask.png,E:\Masters Msc\Assignment 2\outputs\GT Ehsanul Karim\Img01\mask.png,E:\Masters Msc\Assignment 2\outputs\GT Ehsanul Karim\Img01\Img01.json,E:\Masters Msc\Assignment 2\outputs\Img01\hsv_texture\KMeans\Postprocessed Img01-segment of 5.png,Img01\hsv_texture\KMeans\Postprocessed Img01-segment of 5.png,hungarian,321x481,3,5,2,False,E:\Masters Msc\Assignment 2\outputs\output\visuals\Img01__hsv_texture__KMeans__Postprocessed__Img01-segment__of__5.png,E:\Masters Msc\Assignment 2\outputs\performance\confusion_matrices\Img01__hsv_texture__KMeans__Postprocessed__Img01-segment__of__5.png,2,Stone (#dcdc00),9803,3087,35076,6716,0.08088986714880905,0.31490360093848824,0.06878495510149513,0.10548063658026231,True
Img01,lab,Half Resize PCA 95 Mean Shift,Mean Shift,Post Processed Img01-meanshift-0.8,lab | Half Resize PCA 95 Mean Shift | Post Processed Img01-meanshift-0.8,mask,E:\Masters Msc\Assignment 2\outputs\GT Ehsanul Karim\Img01\mask.png,E:\Masters Msc\Assignment 2\outputs\GT Ehsanul Karim\Img01\mask.png,E:\Masters Msc\Assignment 2\outputs\GT Ehsanul Karim\Img01\Img01.json,E:\Masters Msc\Assignment 2\outputs\Img01\lab\Half Resize PCA 95 Mean Shift\Post Processed Img01-meanshift-0.8.png,Img01\lab\Half Resize PCA 95 Mean Shift\Post Processed Img01-meanshift-0.8.png,hungarian,321x481,3,4,2,False,E:\Masters Msc\Assignment 2\outputs\output\visuals\Img01__lab__Half__Resize__PCA__95__Mean__Shift__Post__Processed__Img01-meanshift-0.8.png,E:\Masters Msc\Assignment 2\outputs\performance\confusion_matrices\Img01__lab__Half__Resize__PCA__95__Mean__Shift__Post__Processed__Img01-meanshift-0.8.png,0,background_or_#00ffff,104175,70770,1162,33405,0.9838458544180615,0.6793376529877609,0.6718437016432972,0.5504300026705238,False
Img01,lab,Half Resize PCA 95 Mean Shift,Mean Shift,Post Processed Img01-meanshift-0.8,lab | Half Resize PCA 95 Mean Shift | Post Processed Img01-meanshift-0.8,mask,E:\Masters Msc\Assignment 2\outputs\GT Ehsanul Karim\Img01\mask.png,E:\Masters Msc\Assignment 2\outputs\GT Ehsanul Karim\Img01\mask.png,E:\Masters Msc\Assignment 2\outputs\GT Ehsanul Karim\Img01\Img01.json,E:\Masters Msc\Assignment 2\outputs\Img01\lab\Half Resize PCA 95 Mean Shift\Post Processed Img01-meanshift-0.8.png,Img01\lab\Half Resize PCA 95 Mean Shift\Post Processed Img01-meanshift-0.8.png,hungarian,321x481,3,4,2,False,E:\Masters Msc\Assignment 2\outputs\output\visuals\Img01__lab__Half__Resize__PCA__95__Mean__Shift__Post__Processed__Img01-meanshift-0.8.png,E:\Masters Msc\Assignment 2\outputs\performance\confusion_matrices\Img01__lab__Half__Resize__PCA__95__Mean__Shift__Post__Processed__Img01-meanshift-0.8.png,1,Starfish (#dc0000),40423,20235,2750,20188,0.8803567544050468,0.50058135220048,0.4686957125981516,0.31721191505508955,True
Img01,lab,Half Resize PCA 95 Mean Shift,Mean Shift,Post Processed Img01-meanshift-0.8,lab | Half Resize PCA 95 Mean Shift | Post Processed Img01-meanshift-0.8,mask,E:\Masters Msc\Assignment 2\outputs\GT Ehsanul Karim\Img01\mask.png,E:\Masters Msc\Assignment 2\outputs\GT Ehsanul Karim\Img01\mask.png,E:\Masters Msc\Assignment 2\outputs\GT Ehsanul Karim\Img01\Img01.json,E:\Masters Msc\Assignment 2\outputs\Img01\lab\Half Resize PCA 95 Mean Shift\Post Processed Img01-meanshift-0.8.png,Img01\lab\Half Resize PCA 95 Mean Shift\Post Processed Img01-meanshift-0.8.png,hungarian,321x481,3,4,2,False,E:\Masters Msc\Assignment 2\outputs\output\visuals\Img01__lab__Half__Resize__PCA__95__Mean__Shift__Post__Processed__Img01-meanshift-0.8.png,E:\Masters Msc\Assignment 2\outputs\performance\confusion_matrices\Img01__lab__Half__Resize__PCA__95__Mean__Shift__Post__Processed__Img01-meanshift-0.8.png,2,Stone (#dcdc00),9803,6986,34690,2817,0.16762645167482484,0.7126389880648781,0.15701346279189984,0.13960000320015725,True
Img01,lab,Half Resize PCA 95 Mean Shift,Mean Shift,Post Processed Img01-meanshift-1.5,lab | Half Resize PCA 95 Mean Shift | Post Processed Img01-meanshift-1.5,mask,E:\Masters Msc\Assignment 2\outputs\GT Ehsanul Karim\Img01\mask.png,E:\Masters Msc\Assignment 2\outputs\GT Ehsanul Karim\Img01\mask.png,E:\Masters Msc\Assignment 2\outputs\GT Ehsanul Karim\Img01\Img01.json,E:\Masters Msc\Assignment 2\outputs\Img01\lab\Half Resize PCA 95 Mean Shift\Post Processed Img01-meanshift-1.5.png,Img01\lab\Half Resize PCA 95 Mean Shift\Post Processed Img01-meanshift-1.5.png,hungarian,321x481,3,2,2,False,E:\Masters Msc\Assignment 2\outputs\output\visuals\Img01__lab__Half__Resize__PCA__95__Mean__Shift__Post__Processed__Img01-meanshift-1.5.png,E:\Masters Msc\Assignment 2\outputs\performance\confusion_matrices\Img01__lab__Half__Resize__PCA__95__Mean__Shift__Post__Processed__Img01-meanshift-1.5.png,0,background_or_#00ffff,104175,103368,7022,807,0.9363891656852976,0.9922534197264219,0.9295934242830293,0.7576136563103388,False
Img01,lab,Half Resize PCA 95 Mean Shift,Mean Shift,Post Processed Img01-meanshift-1.5,lab | Half Resize PCA 95 Mean Shift | Post Processed Img01-meanshift-1.5,mask,E:\Masters Msc\Assignment 2\outputs\GT Ehsanul Karim\Img01\mask.png,E:\Masters Msc\Assignment 2\outputs\GT Ehsanul Karim\Img01\mask.png,E:\Masters Msc\Assignment 2\outputs\GT Ehsanul Karim\Img01\Img01.json,E:\Masters Msc\Assignment 2\outputs\Img01\lab\Half Resize PCA 95 Mean Shift\Post Processed Img01-meanshift-1.5.png,Img01\lab\Half Resize PCA 95 Mean Shift\Post Processed Img01-meanshift-1.5.png,hungarian,321x481,3,2,2,False,E:\Masters Msc\Assignment 2\outputs\output\visuals\Img01__lab__Half__Resize__PCA__95__Mean__Shift__Post__Processed__Img01-meanshift-1.5.png,E:\Masters Msc\Assignment 2\outputs\performance\confusion_matrices\Img01__lab__Half__Resize__PCA__95__Mean__Shift__Post__Processed__Img01-meanshift-1.5.png,1,Starfish (#dc0000),40423,39118,4893,1305,0.8888232487332712,0.9677163990797318,0.863227116250331,0.6965981471230912,True
Img01,lab,Half Resize PCA 95 Mean Shift,Mean Shift,Post Processed Img01-meanshift-1.5,lab | Half Resize PCA 95 Mean Shift | Post Processed Img01-meanshift-1.5,mask,E:\Masters Msc\Assignment 2\outputs\GT Ehsanul Karim\Img01\mask.png,E:\Masters Msc\Assignment 2\outputs\GT Ehsanul Karim\Img01\mask.png,E:\Masters Msc\Assignment 2\outputs\GT Ehsanul Karim\Img01\Img01.json,E:\Masters Msc\Assignment 2\outputs\Img01\lab\Half Resize PCA 95 Mean Shift\Post Processed Img01-meanshift-1.5.png,Img01\lab\Half Resize PCA 95 Mean Shift\Post Processed Img01-meanshift-1.5.png,hungarian,321x481,3,2,2,False,E:\Masters Msc\Assignment 2\outputs\output\visuals\Img01__lab__Half__Resize__PCA__95__Mean__Shift__Post__Processed__Img01-meanshift-1.5.png,E:\Masters Msc\Assignment 2\outputs\performance\confusion_matrices\Img01__lab__Half__Resize__PCA__95__Mean__Shift__Post__Processed__Img01-meanshift-1.5.png,2,Stone (#dcdc00),9803,0,0,9803,0.0,0.0,0.0,0.0,True
Img01,lab,KMeans,KMeans,Postprocessed Img01-segment of 5,lab | KMeans | Postprocessed Img01-segment of 5,mask,E:\Masters Msc\Assignment 2\outputs\GT Ehsanul Karim\Img01\mask.png,E:\Masters Msc\Assignment 2\outputs\GT Ehsanul Karim\Img01\mask.png,E:\Masters Msc\Assignment 2\outputs\GT Ehsanul Karim\Img01\Img01.json,E:\Masters Msc\Assignment 2\outputs\Img01\lab\KMeans\Postprocessed Img01-segment of 5.png,Img01\lab\KMeans\Postprocessed Img01-segment of 5.png,hungarian,321x481,3,5,2,False,E:\Masters Msc\Assignment 2\outputs\output\visuals\Img01__lab__KMeans__Postprocessed__Img01-segment__of__5.png,E:\Masters Msc\Assignment 2\outputs\performance\confusion_matrices\Img01__lab__KMeans__Postprocessed__Img01-segment__of__5.png,0,background_or_#00ffff,104175,33897,527,70278,0.984690913316291,0.3253851691864651,0.3237473973754083,0.2286093036623014,False
