method_key,feature_set,method_dir,algorithm,n_images,n_predictions,macro_precision,macro_recall,macro_iou,macro_boundary_f1,pixel_accuracy
lab_texture_leung_malik | Quarter Resize Mean Shift | Post Processed Img03.jpg-meanshift-1.5,lab_texture_leung_malik,Quarter Resize Mean Shift,Mean Shift,1,1,0.9941486449493567,0.5172518159806295,0.5156818544880101,0.3130541568863124,0.6465566932856652
LAB_XY | Sampled Mean Shift | Post Processed Img08-epanechnikov-1.5,LAB_XY,Sampled Mean Shift,Mean Shift,1,1,0.7100268715258148,0.5648763012882554,0.5147687883844514,0.5082458199599534,0.6477371369949495
texture_leung_malik | Quarter Resize Mean Shift | Post Processed Img03.jpg-meanshift-1.5,texture_leung_malik,Quarter Resize Mean Shift,Mean Shift,1,1,0.9937143642233977,0.5150797607178464,0.5134070380294937,0.33288679093124846,0.6448209532321681
texture_glcm | Half Resize PCA 95 Mean Shift | Post Processed Img07.png-meanshift-0.8,texture_glcm,Half Resize PCA 95 Mean Shift,Mean Shift,1,1,0.6788689171416046,0.67746875,0.5130517098568217,0.09395238179102232,0.7638299582127933
hsv_texture_glcm | Sampled Mean Shift | Post Processed Img05.jpg-meanshift-0.8,hsv_texture_glcm,Sampled Mean Shift,Mean Shift,1,1,0.9852230734421361,0.5135968017242057,0.5111295891885741,0.21366115423758658,0.4775039453702693
RGB_HSV_LAB_XY_Texture | KMeans | Postprocessed Img08-segment of 5,RGB_HSV_LAB_XY_Texture,KMeans,KMeans,1,1,0.6646094537379248,0.5950525287466037,0.5109968056946199,0.32374516344535564,0.7112136994949495
HSV_XY | Sampled Mean Shift | Post Processed Img08-gaussian-0.5,HSV_XY,Sampled Mean Shift,Mean Shift,1,1,0.6993089781275988,0.5639999978166851,0.5097587921126765,0.5279544276306581,0.6446890782828283
xy_hsv_texture | KMeans | Postprocessed Img09-segment of 5,xy_hsv_texture,KMeans,KMeans,1,1,0.6693225062554198,0.6423798141642888,0.5080374655669155,0.25254437293324006,0.6668047664141414
xy_hsv_texture | KMeans | Postprocessed Img10-segment of 5,xy_hsv_texture,KMeans,KMeans,1,1,0.973204709756338,0.5150333494916274,0.5078320688278215,0.0807236612097039,0.5160539596101144
lab | KMeans | Postprocessed Img09-segment of 5,lab,KMeans,KMeans,1,1,0.6599218208984603,0.611412112128082,0.5068408883000747,0.2531536404049396,0.6533301767676768
hsv_texture | Quarter Resize Mean Shift | Post Processed Img10-meanshift-1.5,hsv_texture,Quarter Resize Mean Shift,Mean Shift,1,1,0.9304977454040929,0.5267440219425542,0.5068041066695005,0.06702326649821154,0.6605812808755577
RGB_XY | Sampled Mean Shift | Post Processed Img08-gaussian-0.5,RGB_XY,Sampled Mean Shift,Mean Shift,1,1,0.7017719794350201,0.5522557031002597,0.5006638343127976,0.4212417099409287,0.6381293402777778
xy_texture | Quarter Resize Mean Shift | Post Processed Img10-meanshift-0.8,xy_texture,Quarter Resize Mean Shift,Mean Shift,1,1,0.9331243238469521,0.5186689656441944,0.5000798679516533,0.02299882154015156,0.4733315003858059
rgb | KMeans | Postprocessed Img05.jpg-segment of 4,rgb,KMeans,KMeans,1,1,0.6763524430433573,0.6632403959123052,0.49919449865773025,0.29522345558094826,0.5729769431568917
RGB_XY | KMeans | Postprocessed Img08-segment of 5,RGB_XY,KMeans,KMeans,1,1,0.6864944137948273,0.557643596163194,0.4969641521862378,0.32042175238238163,0.6727627840909091
xy_rgb_texture_glcm | Quarter Resize Mean Shift | Post Processed Img06.jpg-meanshift-1.5,xy_rgb_texture_glcm,Quarter Resize Mean Shift,Mean Shift,1,1,0.723991164729631,0.5815462454550876,0.49351023536097766,0.24170839434282887,0.6674935034254665
rgb | KMeans | Postprocessed Img07.png-segment of 4,rgb,KMeans,KMeans,1,1,0.5970877526387427,0.7265625,0.48753381282895425,0.13979910438255386,0.4950337512054002
texture_glcm | Half Resize PCA 95 Mean Shift | Post Processed Img07.png-meanshift-1.5,texture_glcm,Half Resize PCA 95 Mean Shift,Mean Shift,1,1,0.518534782449592,0.885625,0.48598964228144187,0.10663509264785082,0.7591288974606236
xy_hsv | Half Resize PCA 95 Mean Shift | Post Processed Img02.jpg-meanshift-1.5,xy_hsv,Half Resize PCA 95 Mean Shift,Mean Shift,1,1,0.6670898256150671,0.6141366563703491,0.4825053797648926,0.3059575048129111,0.7091728680513727
rgb_texture_glcm | Sampled Mean Shift | Post Processed Img05.jpg-meanshift-0.8,rgb_texture_glcm,Sampled Mean Shift,Mean Shift,1,1,0.9563197683705796,0.5051447558388233,0.4822570702730975,0.198056432349641,0.6153388055701681
xy_rgb_texture | KMeans | Postprocessed Img10-segment of 5,xy_rgb_texture,KMeans,KMeans,1,1,0.9730164457790798,0.48810831374907193,0.48158944647257185,0.08175560980797505,0.5106650938794335
xy_lab | Half Resize PCA 95 Mean Shift | Post Processed Img02.jpg-meanshift-1.5,xy_lab,Half Resize PCA 95 Mean Shift,Mean Shift,1,1,0.702414287021268,0.508431459656159,0.48022299031879845,0.28288863667270603,0.6812391111456532
xy_lab | Half Resize PCA 95 Mean Shift | Post Processed Img01-meanshift-0.8,xy_lab,Half Resize PCA 95 Mean Shift,Mean Shift,1,1,0.813462373969627,0.5859224814085991,0.4767917089874497,0.29964847573572495,0.31859897280458027
LAB_only | Sampled Mean Shift | Post Processed Img08-epanechnikov-0.2,LAB_only,Sampled Mean Shift,Mean Shift,1,1,0.9892883252406544,0.48288360117869034,0.47646447240271433,0.3302675427655417,0.5468158143939394
lab_texture_glcm | Sampled Mean Shift | Post Processed Img05.jpg-meanshift-0.8,lab_texture_glcm,Sampled Mean Shift,Mean Shift,1,1,0.9905802040857729,0.47910946010593225,0.4758386306174548,0.21768628831918402,0.4411370606743357
xy_rgb_texture | KMeans | Postprocessed Img09-segment of 5,xy_rgb_texture,KMeans,KMeans,1,1,0.6254666509977616,0.5991095694272678,0.4741978199951692,0.25386334955831247,0.6066228693181818
texture_glcm | Sampled Mean Shift | Post Processed Img05.jpg-meanshift-0.8,texture_glcm,Sampled Mean Shift,Mean Shift,1,1,0.7494163883337632,0.5649939647078425,0.47377428655082865,0.14158983868754904,0.9169437524193308
xy_rgb | Sampled Mean Shift | Post Processed Img05.jpg-meanshift-0.8,xy_rgb,Sampled Mean Shift,Mean Shift,1,1,0.6687512570833871,0.6412523570890727,0.47167882161537117,0.33708269782255773,0.2477394765312503
xy_rgb | KMeans | Postprocessed Img02.jpg-segment of 5,xy_rgb,KMeans,KMeans,1,1,0.7107347465671047,0.582943194958192,0.46866591516387546,0.35593951810645624,0.5655079954145374
rgb | Half Resize PCA 95 Mean Shift | Post Processed Img02.jpg-meanshift-0.8,rgb,Half Resize PCA 95 Mean Shift,Mean Shift,1,1,0.6511527875299646,0.5868834645424805,0.4666685297244236,0.2869424484877158,0.675287077156236
HSV_Texture | KMeans | Postprocessed Img08-segment of 5,HSV_Texture,KMeans,KMeans,1,1,0.6192550300646512,0.5902490319401756,0.46508731280650806,0.19443338385371406,0.6436237373737373
xy_rgb | Half Resize PCA 95 Mean Shift | Post Processed Img02.jpg-meanshift-1.5,xy_rgb,Half Resize PCA 95 Mean Shift,Mean Shift,1,1,0.6226609712646517,0.5611141029912442,0.46503515059447315,0.2905611796516731,0.7216144973154319
rgb | KMeans | Postprocessed Img02.jpg-segment of 5,rgb,KMeans,KMeans,1,1,0.6654687035633299,0.5867222915110205,0.46375871311508304,0.2628975056303486,0.6063756063756064
Texture_only | KMeans | Postprocessed Img08-segment of 5,Texture_only,KMeans,KMeans,1,1,0.6180800917790027,0.5618851381381298,0.4588226527083312,0.23848246755199304,0.6539318970959596
hsv_texture_leung_malik | Quarter Resize Mean Shift | Post Processed Img03.jpg-meanshift-1.5,hsv_texture_leung_malik,Quarter Resize Mean Shift,Mean Shift,1,1,0.9897748161764706,0.46013744480843183,0.4579604855143085,0.2687785011109031,0.6036942765914729
hsv | KMeans | Postprocessed Img03.jpg-segment of 5,hsv,KMeans,KMeans,1,1,0.9787137595618094,0.46127688363480984,0.45669513409657775,0.10525599897185957,0.6003005161883667
hsv | Half Resize PCA 95 Mean Shift | Post Processed Img01-meanshift-0.8,hsv,Half Resize PCA 95 Mean Shift,Mean Shift,1,1,0.7391422103243189,0.6109244757095631,0.4558769781696529,0.29312710790651275,0.795059617489524
xy_hsv_texture | Quarter Resize Mean Shift | Post Processed Img10-meanshift-1.5,xy_hsv_texture,Quarter Resize Mean Shift,Mean Shift,1,1,0.837163210351823,0.49503899466776297,0.45155837650107605,0.07196510879782891,0.475656978652074
RGB_Texture | KMeans | Postprocessed Img08-segment of 5,RGB_Texture,KMeans,KMeans,1,1,0.6195949084274407,0.5550396421487203,0.44948223536333876,0.2514631626041254,0.6338778409090909
xy | KMeans | Postprocessed Img04.jpg-segment of 10,xy,KMeans,KMeans,1,1,0.6038466479239328,0.6190666831297843,0.4459824605055716,0.22144551405075333,0.6182683246374147
hsv | KMeans | Postprocessed Img02.jpg-segment of 5,hsv,KMeans,KMeans,1,1,0.6295118648511543,0.5712196710906532,0.4422109814215816,0.2533827423996727,0.6305982474206774
hsv | Sampled Mean Shift | Post Processed Img09-meanshift-0.8,hsv,Sampled Mean Shift,Mean Shift,1,1,0.5767228541405387,0.6617963610588748,0.4369753073219561,0.26684187979822316,0.5288628472222222
xy_lab | KMeans | Postprocessed Img06.jpg-segment of 4,xy_lab,KMeans,KMeans,1,1,0.5234919975100871,0.5587635364033632,0.43671763930556506,0.2521458967885512,0.5619497598236082
hsv_texture | KMeans | Postprocessed Img10-segment of 5,hsv_texture,KMeans,KMeans,1,1,0.9561167665264007,0.44405446367758683,0.43518499030323077,0.08074840998257533,0.6638255979991309
texture_leung_malik | KMeans | Postprocessed Img03.jpg-segment of 5,texture_leung_malik,KMeans,KMeans,1,1,0.6171058578293472,0.5955882352941176,0.434880954702338,0.12294620578408942,0.435398734464155
rgb_texture | KMeans | Postprocessed Img10-segment of 5,rgb_texture,KMeans,KMeans,1,1,0.956320084931325,0.4421860330979131,0.433432072776483,0.0686715035230239,0.6628801518390081
lab | KMeans | Postprocessed Img06.jpg-segment of 4,lab,KMeans,KMeans,1,1,0.580065459785949,0.5866206701409068,0.4332508477285193,0.16791728140656512,0.6225450822899441
hsv | KMeans | Postprocessed Img09-segment of 5,hsv,KMeans,KMeans,1,1,0.6045899214868058,0.5931762905378761,0.4329344025397056,0.2277932343613021,0.5575678661616161
lab | Half Resize PCA 95 Mean Shift | Post Processed Img01-meanshift-1.5,lab,Half Resize PCA 95 Mean Shift,Mean Shift,1,1,0.4444116243666356,0.4838581995398659,0.4316135581251655,0.3482990735615456,0.9228308106812779
xy_hsv | Quarter Resize Mean Shift | Post Processed Img10-meanshift-0.8,xy_hsv,Quarter Resize Mean Shift,Mean Shift,1,1,0.9898007339527086,0.4311288511452958,0.429222028773023,0.18644205723601565,0.36734397034172644
lab_texture | KMeans | Postprocessed Img09-segment of 5,lab_texture,KMeans,KMeans,1,1,0.5797658119741438,0.5435781450855849,0.42773890639946927,0.21936166454631298,0.5986525410353535
hsv | Quarter Resize Mean Shift | Post Processed Img06.jpg-meanshift-0.8,hsv,Quarter Resize Mean Shift,Mean Shift,1,1,0.4366549060692461,0.478193966593204,0.4219523447658798,0.32152547363761996,0.8842586030396095
texture | KMeans | Postprocessed Img10-segment of 5,texture,KMeans,KMeans,1,1,0.939450913795892,0.42770492909781493,0.41623099959095566,0.0691100499143923,0.6501263846883841
hsv | Half Resize PCA 95 Mean Shift | Post Processed Img01-meanshift-1.5,hsv,Half Resize PCA 95 Mean Shift,Mean Shift,1,1,0.4530307135292234,0.4550256042352126,0.4157944706919547,0.26601817551901497,0.9098451434900033
lab | KMeans | Postprocessed Img02.jpg-segment of 5,lab,KMeans,KMeans,1,1,0.6876051058090613,0.4516995028298753,0.41461534738617056,0.24000581202404275,0.5792125698667755
xy_rgb | Quarter Resize Mean Shift | Post Processed Img06.jpg-meanshift-1.5,xy_rgb,Quarter Resize Mean Shift,Mean Shift,1,1,0.5143934702205554,0.6153338609935772,0.40912294104320435,0.23741799796812801,0.7117410819749587
xy_lab | Quarter Resize Mean Shift | Post Processed Img06.jpg-meanshift-0.8,xy_lab,Quarter Resize Mean Shift,Mean Shift,1,1,0.7370033178885516,0.4546296407586265,0.4074740027325704,0.3399004116972363,0.4389558232931727
texture_glcm | KMeans | Postprocessed Img07.png-segment of 4,texture_glcm,KMeans,KMeans,1,1,0.4618504530316843,0.77575,0.40745178498153467,0.06702663862629132,0.5131308261009322
xy_hsv | Quarter Resize Mean Shift | Post Processed Img06.jpg-meanshift-0.8,xy_hsv,Quarter Resize Mean Shift,Mean Shift,1,1,0.7191717104895832,0.4459964459214244,0.40704760186264144,0.32234283668223884,0.4460823686904481
xy_lab | KMeans | Postprocessed Img10-segment of 5,xy_lab,KMeans,KMeans,1,1,0.7924821123722982,0.45432622982002935,0.4060221704929,0.10900795359412663,0.43953490434674636
xy_rgb_texture_glcm | Sampled Mean Shift | Post Processed Img05.jpg-meanshift-0.8,xy_rgb_texture_glcm,Sampled Mean Shift,Mean Shift,1,1,0.6933782733093194,0.4605414797621065,0.4057603540395883,0.10337683172754711,0.14319460849023832
rgb_texture | Quarter Resize Mean Shift | Post Processed Img10-meanshift-0.8,rgb_texture,Quarter Resize Mean Shift,Mean Shift,1,1,0.5909414329730012,0.5554822637156304,0.40121124557084326,0.0510845051375385,0.4852036789030696
lab_texture | KMeans | Postprocessed Img10-segment of 5,lab_texture,KMeans,KMeans,1,1,0.953310230308281,0.405111952433255,0.397230520232605,0.07813668816124052,0.6418515135120753
xy_rgb | Quarter Resize Mean Shift | Post Processed Img06.jpg-meanshift-0.8,xy_rgb,Quarter Resize Mean Shift,Mean Shift,1,1,0.712602097812793,0.43094774771032685,0.39700249918804364,0.33947368199302785,0.4071107961256792
xy_lab | Quarter Resize Mean Shift | Post Processed Img10-meanshift-0.8,xy_lab,Quarter Resize Mean Shift,Mean Shift,1,1,0.9949743700592886,0.3954231120874266,0.39463491256701766,0.20434357527921673,0.3882289292334436
HSV_only | KMeans | Postprocessed Img08-segment of 5,HSV_only,KMeans,KMeans,1,1,0.55023963899682,0.5758344759963374,0.39369228011607665,0.2282828473490829,0.6247435290404041
xy | KMeans | Postprocessed Img09-segment of 5,xy,KMeans,KMeans,1,1,0.5057709407452123,0.5470354990920591,0.39323084749550635,0.19582970702978203,0.5812026515151515
xy_hsv | Half Resize PCA 95 Mean Shift | Post Processed Img01-meanshift-0.8,xy_hsv,Half Resize PCA 95 Mean Shift,Mean Shift,1,1,0.9746328375096242,0.39443756623396453,0.39091951879543163,0.29328673488666823,0.33486182084312927
xy_texture | KMeans | Postprocessed Img09-segment of 5,xy_texture,KMeans,KMeans,1,1,0.514283448660769,0.5502820474652779,0.3880975512981195,0.24035559861858038,0.5433435921717171
HSV_only | Sampled Mean Shift | Post Processed Img08-epanechnikov-0.5,HSV_only,Sampled Mean Shift,Mean Shift,1,1,0.4905802387302281,0.4801951252314993,0.38367888260848826,0.26715025655350877,0.6675051294191919
xy_texture_glcm | KMeans | Postprocessed Img07.png-segment of 4,xy_texture_glcm,KMeans,KMeans,1,1,0.4019083969465649,0.88846875,0.38260506802675315,0.08346456021163134,0.44594985535197684
hsv | Quarter Resize Mean Shift | Post Processed Img06.jpg-meanshift-1.5,hsv,Quarter Resize Mean Shift,Mean Shift,1,1,0.38514216921025335,0.49180537466371466,0.3809087970573725,0.27803238872433533,0.782723049058981
texture_glcm | Sampled Mean Shift | Post Processed Img05.jpg-meanshift-1.5,texture_glcm,Sampled Mean Shift,Mean Shift,1,1,0.8427758635358176,0.5321569340429807,0.3797976242155069,0.05413658163798899,0.9232563448501752
xy_texture_glcm | Sampled Mean Shift | Post Processed Img05.jpg-meanshift-1.5,xy_texture_glcm,Sampled Mean Shift,Mean Shift,1,1,0.8412713714343322,0.5340845806151279,0.37979756298586054,0.055878344735945204,0.9206757253029747
xy_texture_glcm | Sampled Mean Shift | Post Processed Img05.jpg-meanshift-0.8,xy_texture_glcm,Sampled Mean Shift,Mean Shift,1,1,0.8078416905834287,0.3927226729622487,0.37837929623497446,0.1829071507140488,0.19712955702672927
lab | Quarter Resize Mean Shift | Post Processed Img06.jpg-meanshift-1.5,lab,Quarter Resize Mean Shift,Mean Shift,1,1,0.3864982506162844,0.48574248251974905,0.3781196411438496,0.24534335229052368,0.7771871800929206
texture_glcm | Quarter Resize Mean Shift | Post Processed Img06.jpg-meanshift-0.8,texture_glcm,Quarter Resize Mean Shift,Mean Shift,1,1,0.5843256478272199,0.48348326621533166,0.3759388450239807,0.11788260847733673,0.6698243956217025
hsv | Half Resize PCA 95 Mean Shift | Post Processed Img02.jpg-meanshift-0.8,hsv,Half Resize PCA 95 Mean Shift,Mean Shift,1,1,0.6019537381866528,0.5337279129206133,0.37518865283465913,0.22392761304538425,0.6080271500832248
rgb_texture_glcm | Sampled Mean Shift | Post Processed Img05.jpg-meanshift-1.5,rgb_texture_glcm,Sampled Mean Shift,Mean Shift,1,1,0.8365586896788597,0.5348695440136552,0.374883458817972,0.013878113955693473,0.9237923196792092
lab | Sampled Mean Shift | Post Processed Img09-meanshift-1.5,lab,Sampled Mean Shift,Mean Shift,1,1,0.44880002187645895,0.6039807459790315,0.3743510019774373,0.21532200489024775,0.4890407986111111
xy_rgb | KMeans | Postprocessed Img03.jpg-segment of 5,xy_rgb,KMeans,KMeans,1,1,0.9691183188670626,0.3776883634809856,0.37319681936528043,0.12829800102415428,0.4158068924424065
xy_rgb | Quarter Resize Mean Shift | Post Processed Img10-meanshift-0.8,xy_rgb,Quarter Resize Mean Shift,Mean Shift,1,1,0.9947688322040653,0.3675561909787631,0.3668471271266367,0.17850389721817755,0.3293788968612252
xy_hsv | Half Resize PCA 95 Mean Shift | Post Processed Img01-meanshift-1.5,xy_hsv,Half Resize PCA 95 Mean Shift,Mean Shift,1,1,0.481763218740828,0.4326780206689551,0.36647691352721723,0.23488361440187147,0.49512632690202785
lab | Sampled Mean Shift | Post Processed Img09-meanshift-0.8,lab,Sampled Mean Shift,Mean Shift,1,1,0.569060847232829,0.5226774751141268,0.3661261272024501,0.2046761581861326,0.48973129734848486
rgb_texture_glcm | KMeans | Postprocessed Img05.jpg-segment of 4,rgb_texture_glcm,KMeans,KMeans,1,1,0.38553115828142936,0.5711244074651701,0.3657316157184874,0.17627996683452182,0.5754384571865292
xy_lab_texture_glcm | Sampled Mean Shift | Post Processed Img05.jpg-meanshift-0.8,xy_lab_texture_glcm,Sampled Mean Shift,Mean Shift,1,1,0.5235096910047783,0.43584732927595804,0.36323185487601156,0.08455536311437985,0.13655447588609543
xy_hsv_texture_leung_malik | Sampled Mean Shift | Post Processed Img04.jpg-meanshift-1.5,xy_hsv_texture_leung_malik,Sampled Mean Shift,Mean Shift,1,1,0.539214125047071,0.4871143560537317,0.3625135554369813,0.123972626936347,0.5091594456064541
hsv | KMeans | Postprocessed Img01-segment of 5,hsv,KMeans,KMeans,1,1,0.5958465320569939,0.5835749107629338,0.3565247269573431,0.2667270543484827,0.44946600086787003
xy_texture_glcm | KMeans | Postprocessed Img05.jpg-segment of 4,xy_texture_glcm,KMeans,KMeans,1,1,0.364581338892437,0.5596676942395139,0.35557675168947245,0.22009470046702495,0.44181199194052667
rgb_texture_glcm | Half Resize PCA 95 Mean Shift | Post Processed Img07.png-meanshift-0.8,rgb_texture_glcm,Half Resize PCA 95 Mean Shift,Mean Shift,1,1,0.9941494935382466,0.35578125,0.3550378894190289,0.14299571738714423,0.224799099967856
xy_hsv_texture_glcm | KMeans | Postprocessed Img05.jpg-segment of 4,xy_hsv_texture_glcm,KMeans,KMeans,1,1,0.36028879434162764,0.5788827969860724,0.354095851873523,0.15106536984187646,0.4760151264007305
lab | Half Resize PCA 95 Mean Shift | Post Processed Img02.jpg-meanshift-0.8,lab,Half Resize PCA 95 Mean Shift,Mean Shift,1,1,0.6818483045898728,0.41327125756715993,0.35352380622233176,0.18896207597192952,0.6105919003115264
hsv_texture_glcm | KMeans | Postprocessed Img05.jpg-segment of 4,hsv_texture_glcm,KMeans,KMeans,1,1,0.35938832953755906,0.5652673494984772,0.35158048010531207,0.14194618252364397,0.44708241109269387
hsv | Half Resize PCA 95 Mean Shift | Post Processed Img02.jpg-meanshift-1.5,hsv,Half Resize PCA 95 Mean Shift,Mean Shift,1,1,0.6035024821544754,0.4847929292292546,0.3499472741805389,0.25092663908815205,0.5857604549193334
xy_texture_leung_malik | Sampled Mean Shift | Post Processed Img04.jpg-meanshift-1.5,xy_texture_leung_malik,Sampled Mean Shift,Mean Shift,1,1,0.5793613586749606,0.4416543982869049,0.3492888110499832,0.15050357334246378,0.44976670420851816
xy_rgb | Half Resize PCA 95 Mean Shift | Post Processed Img02.jpg-meanshift-0.8,xy_rgb,Half Resize PCA 95 Mean Shift,Mean Shift,1,1,0.6962587584763135,0.418677490996568,0.34725338853765103,0.28464915377133687,0.49525585974184105
xy_hsv | KMeans | Postprocessed Img01-segment of 5,xy_hsv,KMeans,KMeans,1,1,0.5858028856505251,0.6355357873916971,0.3467719783452291,0.23015674103957562,0.4894268819502464
LAB_XY | Sampled Mean Shift | Post Processed Img08-epanechnikov-0.5,LAB_XY,Sampled Mean Shift,Mean Shift,1,1,0.9840207841629012,0.35697498450318943,0.34570419880313097,0.3086492270674554,0.24993095012626262
xy_hsv | KMeans | Postprocessed Img03.jpg-segment of 5,xy_hsv,KMeans,KMeans,1,1,0.9953665779234078,0.3461312491098134,0.3455744465280802,0.07029256596382022,0.39760752844864994
xy_rgb_texture_glcm | KMeans | Postprocessed Img05.jpg-segment of 4,xy_rgb_texture_glcm,KMeans,KMeans,1,1,0.3505661194868094,0.5400706840689025,0.34526863232487875,0.10733559439573712,0.5299202985578307
xy_lab_texture_glcm | KMeans | Postprocessed Img05.jpg-segment of 4,xy_lab_texture_glcm,KMeans,KMeans,1,1,0.34935997117820633,0.5437698122409168,0.34518114794256016,0.11152774813728857,0.4598664033111334
rgb | Quarter Resize Mean Shift | Post Processed Img06.jpg-meanshift-0.8,rgb,Quarter Resize Mean Shift,Mean Shift,1,1,0.3685554742951678,0.4569995643077981,0.34472241317919083,0.16731021578709537,0.739892904953146
rgb_texture | KMeans | Postprocessed Img09-segment of 5,rgb_texture,KMeans,KMeans,1,1,0.4459931376543542,0.5423664437134099,0.3426975864910727,0.2885374236305273,0.5061454387626263
RGB_only | Sampled Mean Shift | Post Processed Img08-epanechnikov-1.5,RGB_only,Sampled Mean Shift,Mean Shift,1,1,0.34568021090229434,0.4942408916566664,0.3413470204626895,0.33711750711292643,0.6338975694444444
RGB_only | Sampled Mean Shift | Post Processed Img08-gaussian-0.5,RGB_only,Sampled Mean Shift,Mean Shift,1,1,0.3454692914409152,0.49419108757560526,0.34118520658833906,0.33590140186924056,0.6338877051767676
lab_texture_glcm | KMeans | Postprocessed Img05.jpg-segment of 4,lab_texture_glcm,KMeans,KMeans,1,1,0.34601143823506525,0.5374131175358846,0.34062277362775395,0.09217169105719969,0.4832706375122828
HSV_only | Sampled Mean Shift | Post Processed Img08-gaussian-0.5,HSV_only,Sampled Mean Shift,Mean Shift,1,1,0.6075339058808569,0.4788356163098755,0.33988200025092213,0.3135299503711727,0.6738873106060606
texture_glcm | KMeans | Postprocessed Img05.jpg-segment of 4,texture_glcm,KMeans,KMeans,1,1,0.37290962497297636,0.5130426578597167,0.33892754014596677,0.1510918836140081,0.709293208007861
HSV_Texture | Sampled Mean Shift | Post Processed Img08-gaussian-1.5,HSV_Texture,Sampled Mean Shift,Mean Shift,1,1,0.5844625213814356,0.4523862816962511,0.33835901643600197,0.18525683541192492,0.5715258049242424
lab | KMeans | Postprocessed Img04.jpg-segment of 10,lab,KMeans,KMeans,1,1,0.48178871836903453,0.4675604746934382,0.33641518831035777,0.12977183476939116,0.511657127971744
Texture_only | Sampled Mean Shift | Post Processed Img08-gaussian-1.5,Texture_only,Sampled Mean Shift,Mean Shift,1,1,0.623765785556771,0.4568026804175501,0.333845172683845,0.20433687519067084,0.5782335069444444
HSV_only | Sampled Mean Shift | Post Processed Img08-epanechnikov-1.5,HSV_only,Sampled Mean Shift,Mean Shift,1,1,0.35833577597294564,0.47064874088357533,0.33218819606690664,0.30822518168527513,0.6607481060606061
hsv_texture | KMeans | Postprocessed Img09-segment of 5,hsv_texture,KMeans,KMeans,1,1,0.41051446663164765,0.4885276042575914,0.33212157162313805,0.17699856502054245,0.5303523516414141
xy_lab | Sampled Mean Shift | Post Processed Img04.jpg-meanshift-1.5,xy_lab,Sampled Mean Shift,Mean Shift,1,1,0.33397133962354164,0.4783577644065399,0.32890726150901733,0.13531254980795232,0.5516928310386834
xy_lab | Half Resize PCA 95 Mean Shift | Post Processed Img07.png-meanshift-0.8,xy_lab,Half Resize PCA 95 Mean Shift,Mean Shift,1,1,0.99241097489784,0.31875,0.31797493609327265,0.29938640967197655,0.26033429765348765
rgb | Sampled Mean Shift | Post Processed Img05.jpg-meanshift-0.8,rgb,Sampled Mean Shift,Mean Shift,1,1,0.31707430484515947,0.4999266862170088,0.3170448205318951,0.030650222578997296,0.9147502258042104
lab | KMeans | Postprocessed Img05.jpg-segment of 4,lab,KMeans,KMeans,1,1,0.31776637194857693,0.5064618385759571,0.3157115864642921,0.04063331591674058,0.6382070649422834
rgb | Half Resize PCA 95 Mean Shift | Post Processed Img02.jpg-meanshift-1.5,rgb,Half Resize PCA 95 Mean Shift,Mean Shift,1,1,0.3495182450838993,0.45503262148309864,0.31435791269775576,0.3236852853590063,0.5345690766251514
xy_lab | KMeans | Postprocessed Img01-segment of 5,xy_lab,KMeans,KMeans,1,1,0.570471584446663,0.4822331221604712,0.3132284285765982,0.2093460121866112,0.4802624335334616
lab | Half Resize PCA 95 Mean Shift | Post Processed Img01-meanshift-0.8,lab,Half Resize PCA 95 Mean Shift,Mean Shift,1,1,0.5239916030399359,0.606610170132679,0.3128545876950257,0.2284059591276234,0.6346526253068309
xy_texture | Sampled Mean Shift | Post Processed Img09-meanshift-1.5,xy_texture,Sampled Mean Shift,Mean Shift,1,1,0.6953948083146081,0.31989657717679637,0.3123532816590844,0.19787668022860339,0.48850812815656564
RGB_XY | Sampled Mean Shift | Post Processed Img08-epanechnikov-0.5,RGB_XY,Sampled Mean Shift,Mean Shift,1,1,0.9406525355420524,0.3450343270487076,0.31062006239278733,0.20395603837503745,0.2870600536616162
xy_rgb_texture_glcm | KMeans | Postprocessed Img06.jpg-segment of 4,xy_rgb_texture_glcm,KMeans,KMeans,1,1,0.5209967293197163,0.4585029195244541,0.31043734685566227,0.12380259147834086,0.5247263564060162
HSV_XY | KMeans | Postprocessed Img08-segment of 5,HSV_XY,KMeans,KMeans,1,1,0.5194509879348277,0.42369233617778157,0.3098263773921963,0.2280247658627392,0.5296618529040404
xy_rgb | KMeans | Postprocessed Img05.jpg-segment of 4,xy_rgb,KMeans,KMeans,1,1,0.3103968380691341,0.5109729334308705,0.308787952779395,0.06570644279672039,0.46622862304096235
hsv_texture_glcm | KMeans | Postprocessed Img06.jpg-segment of 4,hsv_texture_glcm,KMeans,KMeans,1,1,0.46406893870188476,0.393175148458864,0.308685694313929,0.08725980020742789,0.6005512245058666
hsv | KMeans | Postprocessed Img06.jpg-segment of 4,hsv,KMeans,KMeans,1,1,0.4010525866621462,0.3892448054587835,0.3083557866745798,0.09972348608313757,0.6402866367430506
xy_lab | KMeans | Postprocessed Img05.jpg-segment of 4,xy_lab,KMeans,KMeans,1,1,0.30775049234534657,0.5092050719336747,0.30572584979613593,0.04547718838120216,0.48293317187918733
xy_rgb | Sampled Mean Shift | Post Processed Img05.jpg-meanshift-1.5,xy_rgb,Sampled Mean Shift,Mean Shift,1,1,0.3049543909855124,0.5,0.3049543909855124,0.0,0.9100852596996556
