image_id,selected_from_own_gt_macro_iou,selected_from_own_gt_boundary_f1,feature_set,method_dir,algorithm,prediction_name,method_key,peer_gt_source_path,prediction_path,prediction_rel_path,matching,gt_shape,n_gt_labels,n_pred_labels,gt_label_id,gt_label_name,pred_label_after_matching_id,pred_label_after_matching_name,raw_count,row_normalized_value
Img04,0.7951575886402268,0.5073078185589347,xy_lab,Sampled Mean Shift,Mean Shift,Post Processed Img04.jpg-meanshift-0.8,xy_lab | Sampled Mean Shift | Post Processed Img04.jpg-meanshift-0.8,/mnt/data/work_input/outputs/Peer GT/Img04/mask.png,/mnt/data/work_input/outputs/Img04/xy_lab/Sampled Mean Shift/Post Processed Img04.jpg-meanshift-0.8.png,Img04/xy_lab/Sampled Mean Shift/Post Processed Img04.jpg-meanshift-0.8.png,many_to_one,417x626,8,40,1,green beans (#0000ff),0,background_or_#000000,0,0.0
Img04,0.7951575886402268,0.5073078185589347,xy_lab,Sampled Mean Shift,Mean Shift,Post Processed Img04.jpg-meanshift-0.8,xy_lab | Sampled Mean Shift | Post Processed Img04.jpg-meanshift-0.8,/mnt/data/work_input/outputs/Peer GT/Img04/mask.png,/mnt/data/work_input/outputs/Img04/xy_lab/Sampled Mean Shift/Post Processed Img04.jpg-meanshift-0.8.png,Img04/xy_lab/Sampled Mean Shift/Post Processed Img04.jpg-meanshift-0.8.png,many_to_one,417x626,8,40,1,green beans (#0000ff),1,green beans (#0000ff),5742,0.9470559129143988
Img04,0.7951575886402268,0.5073078185589347,xy_lab,Sampled Mean Shift,Mean Shift,Post Processed Img04.jpg-meanshift-0.8,xy_lab | Sampled Mean Shift | Post Processed Img04.jpg-meanshift-0.8,/mnt/data/work_input/outputs/Peer GT/Img04/mask.png,/mnt/data/work_input/outputs/Img04/xy_lab/Sampled Mean Shift/Post Processed Img04.jpg-meanshift-0.8.png,Img04/xy_lab/Sampled Mean Shift/Post Processed Img04.jpg-meanshift-0.8.png,many_to_one,417x626,8,40,1,green beans (#0000ff),2,corn kernels (#00ff00),0,0.0
Img04,0.7951575886402268,0.5073078185589347,xy_lab,Sampled Mean Shift,Mean Shift,Post Processed Img04.jpg-meanshift-0.8,xy_lab | Sampled Mean Shift | Post Processed Img04.jpg-meanshift-0.8,/mnt/data/work_input/outputs/Peer GT/Img04/mask.png,/mnt/data/work_input/outputs/Img04/xy_lab/Sampled Mean Shift/Post Processed Img04.jpg-meanshift-0.8.png,Img04/xy_lab/Sampled Mean Shift/Post Processed Img04.jpg-meanshift-0.8.png,many_to_one,417x626,8,40,1,green beans (#0000ff),3,cashew nuts (#4b0082),93,0.015338941118258289
Img04,0.7951575886402268,0.5073078185589347,xy_lab,Sampled Mean Shift,Mean Shift,Post Processed Img04.jpg-meanshift-0.8,xy_lab | Sampled Mean Shift | Post Processed Img04.jpg-meanshift-0.8,/mnt/data/work_input/outputs/Peer GT/Img04/mask.png,/mnt/data/work_input/outputs/Img04/xy_lab/Sampled Mean Shift/Post Processed Img04.jpg-meanshift-0.8.png,Img04/xy_lab/Sampled Mean Shift/Post Processed Img04.jpg-meanshift-0.8.png,many_to_one,417x626,8,40,1,green beans (#0000ff),4,1 (#9400d3),0,0.0
Img04,0.7951575886402268,0.5073078185589347,xy_lab,Sampled Mean Shift,Mean Shift,Post Processed Img04.jpg-meanshift-0.8,xy_lab | Sampled Mean Shift | Post Processed Img04.jpg-meanshift-0.8,/mnt/data/work_input/outputs/Peer GT/Img04/mask.png,/mnt/data/work_input/outputs/Img04/xy_lab/Sampled Mean Shift/Post Processed Img04.jpg-meanshift-0.8.png,Img04/xy_lab/Sampled Mean Shift/Post Processed Img04.jpg-meanshift-0.8.png,many_to_one,417x626,8,40,1,green beans (#0000ff),5,2 (#ff0000),228,0.0376051459673429
Img04,0.7951575886402268,0.5073078185589347,xy_lab,Sampled Mean Shift,Mean Shift,Post Processed Img04.jpg-meanshift-0.8,xy_lab | Sampled Mean Shift | Post Processed Img04.jpg-meanshift-0.8,/mnt/data/work_input/outputs/Peer GT/Img04/mask.png,/mnt/data/work_input/outputs/Img04/xy_lab/Sampled Mean Shift/Post Processed Img04.jpg-meanshift-0.8.png,Img04/xy_lab/Sampled Mean Shift/Post Processed Img04.jpg-meanshift-0.8.png,many_to_one,417x626,8,40,1,green beans (#0000ff),6,soy beans (#ff7f00),0,0.0
Img04,0.7951575886402268,0.5073078185589347,xy_lab,Sampled Mean Shift,Mean Shift,Post Processed Img04.jpg-meanshift-0.8,xy_lab | Sampled Mean Shift | Post Processed Img04.jpg-meanshift-0.8,/mnt/data/work_input/outputs/Peer GT/Img04/mask.png,/mnt/data/work_input/outputs/Img04/xy_lab/Sampled Mean Shift/Post Processed Img04.jpg-meanshift-0.8.png,Img04/xy_lab/Sampled Mean Shift/Post Processed Img04.jpg-meanshift-0.8.png,many_to_one,417x626,8,40,1,green beans (#0000ff),7,kidney beans (#ffff00),0,0.0
Img04,0.7951575886402268,0.5073078185589347,xy_lab,Sampled Mean Shift,Mean Shift,Post Processed Img04.jpg-meanshift-0.8,xy_lab | Sampled Mean Shift | Post Processed Img04.jpg-meanshift-0.8,/mnt/data/work_input/outputs/Peer GT/Img04/mask.png,/mnt/data/work_input/outputs/Img04/xy_lab/Sampled Mean Shift/Post Processed Img04.jpg-meanshift-0.8.png,Img04/xy_lab/Sampled Mean Shift/Post Processed Img04.jpg-meanshift-0.8.png,many_to_one,417x626,8,40,2,corn kernels (#00ff00),0,background_or_#000000,0,0.0
Img04,0.7951575886402268,0.5073078185589347,xy_lab,Sampled Mean Shift,Mean Shift,Post Processed Img04.jpg-meanshift-0.8,xy_lab | Sampled Mean Shift | Post Processed Img04.jpg-meanshift-0.8,/mnt/data/work_input/outputs/Peer GT/Img04/mask.png,/mnt/data/work_input/outputs/Img04/xy_lab/Sampled Mean Shift/Post Processed Img04.jpg-meanshift-0.8.png,Img04/xy_lab/Sampled Mean Shift/Post Processed Img04.jpg-meanshift-0.8.png,many_to_one,417x626,8,40,2,corn kernels (#00ff00),1,green beans (#0000ff),0,0.0
Img04,0.7951575886402268,0.5073078185589347,xy_lab,Sampled Mean Shift,Mean Shift,Post Processed Img04.jpg-meanshift-0.8,xy_lab | Sampled Mean Shift | Post Processed Img04.jpg-meanshift-0.8,/mnt/data/work_input/outputs/Peer GT/Img04/mask.png,/mnt/data/work_input/outputs/Img04/xy_lab/Sampled Mean Shift/Post Processed Img04.jpg-meanshift-0.8.png,Img04/xy_lab/Sampled Mean Shift/Post Processed Img04.jpg-meanshift-0.8.png,many_to_one,417x626,8,40,2,corn kernels (#00ff00),2,corn kernels (#00ff00),21061,0.9829187473748074
Img04,0.7951575886402268,0.5073078185589347,xy_lab,Sampled Mean Shift,Mean Shift,Post Processed Img04.jpg-meanshift-0.8,xy_lab | Sampled Mean Shift | Post Processed Img04.jpg-meanshift-0.8,/mnt/data/work_input/outputs/Peer GT/Img04/mask.png,/mnt/data/work_input/outputs/Img04/xy_lab/Sampled Mean Shift/Post Processed Img04.jpg-meanshift-0.8.png,Img04/xy_lab/Sampled Mean Shift/Post Processed Img04.jpg-meanshift-0.8.png,many_to_one,417x626,8,40,2,corn kernels (#00ff00),3,cashew nuts (#4b0082),0,0.0
Img04,0.7951575886402268,0.5073078185589347,xy_lab,Sampled Mean Shift,Mean Shift,Post Processed Img04.jpg-meanshift-0.8,xy_lab | Sampled Mean Shift | Post Processed Img04.jpg-meanshift-0.8,/mnt/data/work_input/outputs/Peer GT/Img04/mask.png,/mnt/data/work_input/outputs/Img04/xy_lab/Sampled Mean Shift/Post Processed Img04.jpg-meanshift-0.8.png,Img04/xy_lab/Sampled Mean Shift/Post Processed Img04.jpg-meanshift-0.8.png,many_to_one,417x626,8,40,2,corn kernels (#00ff00),4,1 (#9400d3),94,0.004386988379147804
Img04,0.7951575886402268,0.5073078185589347,xy_lab,Sampled Mean Shift,Mean Shift,Post Processed Img04.jpg-meanshift-0.8,xy_lab | Sampled Mean Shift | Post Processed Img04.jpg-meanshift-0.8,/mnt/data/work_input/outputs/Peer GT/Img04/mask.png,/mnt/data/work_input/outputs/Img04/xy_lab/Sampled Mean Shift/Post Processed Img04.jpg-meanshift-0.8.png,Img04/xy_lab/Sampled Mean Shift/Post Processed Img04.jpg-meanshift-0.8.png,many_to_one,417x626,8,40,2,corn kernels (#00ff00),5,2 (#ff0000),123,0.005740420964204042
Img04,0.7951575886402268,0.5073078185589347,xy_lab,Sampled Mean Shift,Mean Shift,Post Processed Img04.jpg-meanshift-0.8,xy_lab | Sampled Mean Shift | Post Processed Img04.jpg-meanshift-0.8,/mnt/data/work_input/outputs/Peer GT/Img04/mask.png,/mnt/data/work_input/outputs/Img04/xy_lab/Sampled Mean Shift/Post Processed Img04.jpg-meanshift-0.8.png,Img04/xy_lab/Sampled Mean Shift/Post Processed Img04.jpg-meanshift-0.8.png,many_to_one,417x626,8,40,2,corn kernels (#00ff00),6,soy beans (#ff7f00),0,0.0
Img04,0.7951575886402268,0.5073078185589347,xy_lab,Sampled Mean Shift,Mean Shift,Post Processed Img04.jpg-meanshift-0.8,xy_lab | Sampled Mean Shift | Post Processed Img04.jpg-meanshift-0.8,/mnt/data/work_input/outputs/Peer GT/Img04/mask.png,/mnt/data/work_input/outputs/Img04/xy_lab/Sampled Mean Shift/Post Processed Img04.jpg-meanshift-0.8.png,Img04/xy_lab/Sampled Mean Shift/Post Processed Img04.jpg-meanshift-0.8.png,many_to_one,417x626,8,40,2,corn kernels (#00ff00),7,kidney beans (#ffff00),149,0.006953843281840668
Img04,0.7951575886402268,0.5073078185589347,xy_lab,Sampled Mean Shift,Mean Shift,Post Processed Img04.jpg-meanshift-0.8,xy_lab | Sampled Mean Shift | Post Processed Img04.jpg-meanshift-0.8,/mnt/data/work_input/outputs/Peer GT/Img04/mask.png,/mnt/data/work_input/outputs/Img04/xy_lab/Sampled Mean Shift/Post Processed Img04.jpg-meanshift-0.8.png,Img04/xy_lab/Sampled Mean Shift/Post Processed Img04.jpg-meanshift-0.8.png,many_to_one,417x626,8,40,3,cashew nuts (#4b0082),0,background_or_#000000,35,0.0009380863039399625
Img04,0.7951575886402268,0.5073078185589347,xy_lab,Sampled Mean Shift,Mean Shift,Post Processed Img04.jpg-meanshift-0.8,xy_lab | Sampled Mean Shift | Post Processed Img04.jpg-meanshift-0.8,/mnt/data/work_input/outputs/Peer GT/Img04/mask.png,/mnt/data/work_input/outputs/Img04/xy_lab/Sampled Mean Shift/Post Processed Img04.jpg-meanshift-0.8.png,Img04/xy_lab/Sampled Mean Shift/Post Processed Img04.jpg-meanshift-0.8.png,many_to_one,417x626,8,40,3,cashew nuts (#4b0082),1,green beans (#0000ff),111,0.002975073706781024
Img04,0.7951575886402268,0.5073078185589347,xy_lab,Sampled Mean Shift,Mean Shift,Post Processed Img04.jpg-meanshift-0.8,xy_lab | Sampled Mean Shift | Post Processed Img04.jpg-meanshift-0.8,/mnt/data/work_input/outputs/Peer GT/Img04/mask.png,/mnt/data/work_input/outputs/Img04/xy_lab/Sampled Mean Shift/Post Processed Img04.jpg-meanshift-0.8.png,Img04/xy_lab/Sampled Mean Shift/Post Processed Img04.jpg-meanshift-0.8.png,many_to_one,417x626,8,40,3,cashew nuts (#4b0082),2,corn kernels (#00ff00),0,0.0
Img04,0.7951575886402268,0.5073078185589347,xy_lab,Sampled Mean Shift,Mean Shift,Post Processed Img04.jpg-meanshift-0.8,xy_lab | Sampled Mean Shift | Post Processed Img04.jpg-meanshift-0.8,/mnt/data/work_input/outputs/Peer GT/Img04/mask.png,/mnt/data/work_input/outputs/Img04/xy_lab/Sampled Mean Shift/Post Processed Img04.jpg-meanshift-0.8.png,Img04/xy_lab/Sampled Mean Shift/Post Processed Img04.jpg-meanshift-0.8.png,many_to_one,417x626,8,40,3,cashew nuts (#4b0082),3,cashew nuts (#4b0082),34377,0.9213883677298311
Img04,0.7951575886402268,0.5073078185589347,xy_lab,Sampled Mean Shift,Mean Shift,Post Processed Img04.jpg-meanshift-0.8,xy_lab | Sampled Mean Shift | Post Processed Img04.jpg-meanshift-0.8,/mnt/data/work_input/outputs/Peer GT/Img04/mask.png,/mnt/data/work_input/outputs/Img04/xy_lab/Sampled Mean Shift/Post Processed Img04.jpg-meanshift-0.8.png,Img04/xy_lab/Sampled Mean Shift/Post Processed Img04.jpg-meanshift-0.8.png,many_to_one,417x626,8,40,3,cashew nuts (#4b0082),4,1 (#9400d3),1243,0.0333154650227821
Img04,0.7951575886402268,0.5073078185589347,xy_lab,Sampled Mean Shift,Mean Shift,Post Processed Img04.jpg-meanshift-0.8,xy_lab | Sampled Mean Shift | Post Processed Img04.jpg-meanshift-0.8,/mnt/data/work_input/outputs/Peer GT/Img04/mask.png,/mnt/data/work_input/outputs/Img04/xy_lab/Sampled Mean Shift/Post Processed Img04.jpg-meanshift-0.8.png,Img04/xy_lab/Sampled Mean Shift/Post Processed Img04.jpg-meanshift-0.8.png,many_to_one,417x626,8,40,3,cashew nuts (#4b0082),5,2 (#ff0000),91,0.0024390243902439024
Img04,0.7951575886402268,0.5073078185589347,xy_lab,Sampled Mean Shift,Mean Shift,Post Processed Img04.jpg-meanshift-0.8,xy_lab | Sampled Mean Shift | Post Processed Img04.jpg-meanshift-0.8,/mnt/data/work_input/outputs/Peer GT/Img04/mask.png,/mnt/data/work_input/outputs/Img04/xy_lab/Sampled Mean Shift/Post Processed Img04.jpg-meanshift-0.8.png,Img04/xy_lab/Sampled Mean Shift/Post Processed Img04.jpg-meanshift-0.8.png,many_to_one,417x626,8,40,3,cashew nuts (#4b0082),6,soy beans (#ff7f00),1453,0.03894398284642187
Img04,0.7951575886402268,0.5073078185589347,xy_lab,Sampled Mean Shift,Mean Shift,Post Processed Img04.jpg-meanshift-0.8,xy_lab | Sampled Mean Shift | Post Processed Img04.jpg-meanshift-0.8,/mnt/data/work_input/outputs/Peer GT/Img04/mask.png,/mnt/data/work_input/outputs/Img04/xy_lab/Sampled Mean Shift/Post Processed Img04.jpg-meanshift-0.8.png,Img04/xy_lab/Sampled Mean Shift/Post Processed Img04.jpg-meanshift-0.8.png,many_to_one,417x626,8,40,3,cashew nuts (#4b0082),7,kidney beans (#ffff00),0,0.0
Img04,0.7951575886402268,0.5073078185589347,xy_lab,Sampled Mean Shift,Mean Shift,Post Processed Img04.jpg-meanshift-0.8,xy_lab | Sampled Mean Shift | Post Processed Img04.jpg-meanshift-0.8,/mnt/data/work_input/outputs/Peer GT/Img04/mask.png,/mnt/data/work_input/outputs/Img04/xy_lab/Sampled Mean Shift/Post Processed Img04.jpg-meanshift-0.8.png,Img04/xy_lab/Sampled Mean Shift/Post Processed Img04.jpg-meanshift-0.8.png,many_to_one,417x626,8,40,4,1 (#9400d3),0,background_or_#000000,266,0.008778588165407082
Img04,0.7951575886402268,0.5073078185589347,xy_lab,Sampled Mean Shift,Mean Shift,Post Processed Img04.jpg-meanshift-0.8,xy_lab | Sampled Mean Shift | Post Processed Img04.jpg-meanshift-0.8,/mnt/data/work_input/outputs/Peer GT/Img04/mask.png,/mnt/data/work_input/outputs/Img04/xy_lab/Sampled Mean Shift/Post Processed Img04.jpg-meanshift-0.8.png,Img04/xy_lab/Sampled Mean Shift/Post Processed Img04.jpg-meanshift-0.8.png,many_to_one,417x626,8,40,4,1 (#9400d3),1,green beans (#0000ff),0,0.0
Img04,0.7951575886402268,0.5073078185589347,xy_lab,Sampled Mean Shift,Mean Shift,Post Processed Img04.jpg-meanshift-0.8,xy_lab | Sampled Mean Shift | Post Processed Img04.jpg-meanshift-0.8,/mnt/data/work_input/outputs/Peer GT/Img04/mask.png,/mnt/data/work_input/outputs/Img04/xy_lab/Sampled Mean Shift/Post Processed Img04.jpg-meanshift-0.8.png,Img04/xy_lab/Sampled Mean Shift/Post Processed Img04.jpg-meanshift-0.8.png,many_to_one,417x626,8,40,4,1 (#9400d3),2,corn kernels (#00ff00),105,0.0034652321705554274
Img04,0.7951575886402268,0.5073078185589347,xy_lab,Sampled Mean Shift,Mean Shift,Post Processed Img04.jpg-meanshift-0.8,xy_lab | Sampled Mean Shift | Post Processed Img04.jpg-meanshift-0.8,/mnt/data/work_input/outputs/Peer GT/Img04/mask.png,/mnt/data/work_input/outputs/Img04/xy_lab/Sampled Mean Shift/Post Processed Img04.jpg-meanshift-0.8.png,Img04/xy_lab/Sampled Mean Shift/Post Processed Img04.jpg-meanshift-0.8.png,many_to_one,417x626,8,40,4,1 (#9400d3),3,cashew nuts (#4b0082),0,0.0
Img04,0.7951575886402268,0.5073078185589347,xy_lab,Sampled Mean Shift,Mean Shift,Post Processed Img04.jpg-meanshift-0.8,xy_lab | Sampled Mean Shift | Post Processed Img04.jpg-meanshift-0.8,/mnt/data/work_input/outputs/Peer GT/Img04/mask.png,/mnt/data/work_input/outputs/Img04/xy_lab/Sampled Mean Shift/Post Processed Img04.jpg-meanshift-0.8.png,Img04/xy_lab/Sampled Mean Shift/Post Processed Img04.jpg-meanshift-0.8.png,many_to_one,417x626,8,40,4,1 (#9400d3),4,1 (#9400d3),29234,0.9647866407049273
Img04,0.7951575886402268,0.5073078185589347,xy_lab,Sampled Mean Shift,Mean Shift,Post Processed Img04.jpg-meanshift-0.8,xy_lab | Sampled Mean Shift | Post Processed Img04.jpg-meanshift-0.8,/mnt/data/work_input/outputs/Peer GT/Img04/mask.png,/mnt/data/work_input/outputs/Img04/xy_lab/Sampled Mean Shift/Post Processed Img04.jpg-meanshift-0.8.png,Img04/xy_lab/Sampled Mean Shift/Post Processed Img04.jpg-meanshift-0.8.png,many_to_one,417x626,8,40,4,1 (#9400d3),5,2 (#ff0000),390,0.0128708623477773
Img04,0.7951575886402268,0.5073078185589347,xy_lab,Sampled Mean Shift,Mean Shift,Post Processed Img04.jpg-meanshift-0.8,xy_lab | Sampled Mean Shift | Post Processed Img04.jpg-meanshift-0.8,/mnt/data/work_input/outputs/Peer GT/Img04/mask.png,/mnt/data/work_input/outputs/Img04/xy_lab/Sampled Mean Shift/Post Processed Img04.jpg-meanshift-0.8.png,Img04/xy_lab/Sampled Mean Shift/Post Processed Img04.jpg-meanshift-0.8.png,many_to_one,417x626,8,40,4,1 (#9400d3),6,soy beans (#ff7f00),40,0.001320088445925877
Img04,0.7951575886402268,0.5073078185589347,xy_lab,Sampled Mean Shift,Mean Shift,Post Processed Img04.jpg-meanshift-0.8,xy_lab | Sampled Mean Shift | Post Processed Img04.jpg-meanshift-0.8,/mnt/data/work_input/outputs/Peer GT/Img04/mask.png,/mnt/data/work_input/outputs/Img04/xy_lab/Sampled Mean Shift/Post Processed Img04.jpg-meanshift-0.8.png,Img04/xy_lab/Sampled Mean Shift/Post Processed Img04.jpg-meanshift-0.8.png,many_to_one,417x626,8,40,4,1 (#9400d3),7,kidney beans (#ffff00),266,0.008778588165407082
Img04,0.7951575886402268,0.5073078185589347,xy_lab,Sampled Mean Shift,Mean Shift,Post Processed Img04.jpg-meanshift-0.8,xy_lab | Sampled Mean Shift | Post Processed Img04.jpg-meanshift-0.8,/mnt/data/work_input/outputs/Peer GT/Img04/mask.png,/mnt/data/work_input/outputs/Img04/xy_lab/Sampled Mean Shift/Post Processed Img04.jpg-meanshift-0.8.png,Img04/xy_lab/Sampled Mean Shift/Post Processed Img04.jpg-meanshift-0.8.png,many_to_one,417x626,8,40,5,2 (#ff0000),0,background_or_#000000,338,0.006160688247302421
Img04,0.7951575886402268,0.5073078185589347,xy_lab,Sampled Mean Shift,Mean Shift,Post Processed Img04.jpg-meanshift-0.8,xy_lab | Sampled Mean Shift | Post Processed Img04.jpg-meanshift-0.8,/mnt/data/work_input/outputs/Peer GT/Img04/mask.png,/mnt/data/work_input/outputs/Img04/xy_lab/Sampled Mean Shift/Post Processed Img04.jpg-meanshift-0.8.png,Img04/xy_lab/Sampled Mean Shift/Post Processed Img04.jpg-meanshift-0.8.png,many_to_one,417x626,8,40,5,2 (#ff0000),1,green beans (#0000ff),22,0.0004009915427238262
Img04,0.7951575886402268,0.5073078185589347,xy_lab,Sampled Mean Shift,Mean Shift,Post Processed Img04.jpg-meanshift-0.8,xy_lab | Sampled Mean Shift | Post Processed Img04.jpg-meanshift-0.8,/mnt/data/work_input/outputs/Peer GT/Img04/mask.png,/mnt/data/work_input/outputs/Img04/xy_lab/Sampled Mean Shift/Post Processed Img04.jpg-meanshift-0.8.png,Img04/xy_lab/Sampled Mean Shift/Post Processed Img04.jpg-meanshift-0.8.png,many_to_one,417x626,8,40,5,2 (#ff0000),2,corn kernels (#00ff00),158,0.002879848352289297
Img04,0.7951575886402268,0.5073078185589347,xy_lab,Sampled Mean Shift,Mean Shift,Post Processed Img04.jpg-meanshift-0.8,xy_lab | Sampled Mean Shift | Post Processed Img04.jpg-meanshift-0.8,/mnt/data/work_input/outputs/Peer GT/Img04/mask.png,/mnt/data/work_input/outputs/Img04/xy_lab/Sampled Mean Shift/Post Processed Img04.jpg-meanshift-0.8.png,Img04/xy_lab/Sampled Mean Shift/Post Processed Img04.jpg-meanshift-0.8.png,many_to_one,417x626,8,40,5,2 (#ff0000),3,cashew nuts (#4b0082),3,5.468066491688539e-05
Img04,0.7951575886402268,0.5073078185589347,xy_lab,Sampled Mean Shift,Mean Shift,Post Processed Img04.jpg-meanshift-0.8,xy_lab | Sampled Mean Shift | Post Processed Img04.jpg-meanshift-0.8,/mnt/data/work_input/outputs/Peer GT/Img04/mask.png,/mnt/data/work_input/outputs/Img04/xy_lab/Sampled Mean Shift/Post Processed Img04.jpg-meanshift-0.8.png,Img04/xy_lab/Sampled Mean Shift/Post Processed Img04.jpg-meanshift-0.8.png,many_to_one,417x626,8,40,5,2 (#ff0000),4,1 (#9400d3),104,0.00189559638378536
Img04,0.7951575886402268,0.5073078185589347,xy_lab,Sampled Mean Shift,Mean Shift,Post Processed Img04.jpg-meanshift-0.8,xy_lab | Sampled Mean Shift | Post Processed Img04.jpg-meanshift-0.8,/mnt/data/work_input/outputs/Peer GT/Img04/mask.png,/mnt/data/work_input/outputs/Img04/xy_lab/Sampled Mean Shift/Post Processed Img04.jpg-meanshift-0.8.png,Img04/xy_lab/Sampled Mean Shift/Post Processed Img04.jpg-meanshift-0.8.png,many_to_one,417x626,8,40,5,2 (#ff0000),5,2 (#ff0000),54213,0.9881342957130359
Img04,0.7951575886402268,0.5073078185589347,xy_lab,Sampled Mean Shift,Mean Shift,Post Processed Img04.jpg-meanshift-0.8,xy_lab | Sampled Mean Shift | Post Processed Img04.jpg-meanshift-0.8,/mnt/data/work_input/outputs/Peer GT/Img04/mask.png,/mnt/data/work_input/outputs/Img04/xy_lab/Sampled Mean Shift/Post Processed Img04.jpg-meanshift-0.8.png,Img04/xy_lab/Sampled Mean Shift/Post Processed Img04.jpg-meanshift-0.8.png,many_to_one,417x626,8,40,5,2 (#ff0000),6,soy beans (#ff7f00),26,0.00047389909594634
Img04,0.7951575886402268,0.5073078185589347,xy_lab,Sampled Mean Shift,Mean Shift,Post Processed Img04.jpg-meanshift-0.8,xy_lab | Sampled Mean Shift | Post Processed Img04.jpg-meanshift-0.8,/mnt/data/work_input/outputs/Peer GT/Img04/mask.png,/mnt/data/work_input/outputs/Img04/xy_lab/Sampled Mean Shift/Post Processed Img04.jpg-meanshift-0.8.png,Img04/xy_lab/Sampled Mean Shift/Post Processed Img04.jpg-meanshift-0.8.png,many_to_one,417x626,8,40,5,2 (#ff0000),7,kidney beans (#ffff00),0,0.0
Img04,0.7951575886402268,0.5073078185589347,xy_lab,Sampled Mean Shift,Mean Shift,Post Processed Img04.jpg-meanshift-0.8,xy_lab | Sampled Mean Shift | Post Processed Img04.jpg-meanshift-0.8,/mnt/data/work_input/outputs/Peer GT/Img04/mask.png,/mnt/data/work_input/outputs/Img04/xy_lab/Sampled Mean Shift/Post Processed Img04.jpg-meanshift-0.8.png,Img04/xy_lab/Sampled Mean Shift/Post Processed Img04.jpg-meanshift-0.8.png,many_to_one,417x626,8,40,6,soy beans (#ff7f00),0,background_or_#000000,90,0.001916361468358743
Img04,0.7951575886402268,0.5073078185589347,xy_lab,Sampled Mean Shift,Mean Shift,Post Processed Img04.jpg-meanshift-0.8,xy_lab | Sampled Mean Shift | Post Processed Img04.jpg-meanshift-0.8,/mnt/data/work_input/outputs/Peer GT/Img04/mask.png,/mnt/data/work_input/outputs/Img04/xy_lab/Sampled Mean Shift/Post Processed Img04.jpg-meanshift-0.8.png,Img04/xy_lab/Sampled Mean Shift/Post Processed Img04.jpg-meanshift-0.8.png,many_to_one,417x626,8,40,6,soy beans (#ff7f00),1,green beans (#0000ff),71,0.0015117962694830083
Img04,0.7951575886402268,0.5073078185589347,xy_lab,Sampled Mean Shift,Mean Shift,Post Processed Img04.jpg-meanshift-0.8,xy_lab | Sampled Mean Shift | Post Processed Img04.jpg-meanshift-0.8,/mnt/data/work_input/outputs/Peer GT/Img04/mask.png,/mnt/data/work_input/outputs/Img04/xy_lab/Sampled Mean Shift/Post Processed Img04.jpg-meanshift-0.8.png,Img04/xy_lab/Sampled Mean Shift/Post Processed Img04.jpg-meanshift-0.8.png,many_to_one,417x626,8,40,6,soy beans (#ff7f00),2,corn kernels (#00ff00),2,4.2585810407972066e-05
Img04,0.7951575886402268,0.5073078185589347,xy_lab,Sampled Mean Shift,Mean Shift,Post Processed Img04.jpg-meanshift-0.8,xy_lab | Sampled Mean Shift | Post Processed Img04.jpg-meanshift-0.8,/mnt/data/work_input/outputs/Peer GT/Img04/mask.png,/mnt/data/work_input/outputs/Img04/xy_lab/Sampled Mean Shift/Post Processed Img04.jpg-meanshift-0.8.png,Img04/xy_lab/Sampled Mean Shift/Post Processed Img04.jpg-meanshift-0.8.png,many_to_one,417x626,8,40,6,soy beans (#ff7f00),3,cashew nuts (#4b0082),461,0.00981602929903756
Img04,0.7951575886402268,0.5073078185589347,xy_lab,Sampled Mean Shift,Mean Shift,Post Processed Img04.jpg-meanshift-0.8,xy_lab | Sampled Mean Shift | Post Processed Img04.jpg-meanshift-0.8,/mnt/data/work_input/outputs/Peer GT/Img04/mask.png,/mnt/data/work_input/outputs/Img04/xy_lab/Sampled Mean Shift/Post Processed Img04.jpg-meanshift-0.8.png,Img04/xy_lab/Sampled Mean Shift/Post Processed Img04.jpg-meanshift-0.8.png,many_to_one,417x626,8,40,6,soy beans (#ff7f00),4,1 (#9400d3),342,0.007282173579763223
Img04,0.7951575886402268,0.5073078185589347,xy_lab,Sampled Mean Shift,Mean Shift,Post Processed Img04.jpg-meanshift-0.8,xy_lab | Sampled Mean Shift | Post Processed Img04.jpg-meanshift-0.8,/mnt/data/work_input/outputs/Peer GT/Img04/mask.png,/mnt/data/work_input/outputs/Img04/xy_lab/Sampled Mean Shift/Post Processed Img04.jpg-meanshift-0.8.png,Img04/xy_lab/Sampled Mean Shift/Post Processed Img04.jpg-meanshift-0.8.png,many_to_one,417x626,8,40,6,soy beans (#ff7f00),5,2 (#ff0000),249,0.005301933395792522
Img04,0.7951575886402268,0.5073078185589347,xy_lab,Sampled Mean Shift,Mean Shift,Post Processed Img04.jpg-meanshift-0.8,xy_lab | Sampled Mean Shift | Post Processed Img04.jpg-meanshift-0.8,/mnt/data/work_input/outputs/Peer GT/Img04/mask.png,/mnt/data/work_input/outputs/Img04/xy_lab/Sampled Mean Shift/Post Processed Img04.jpg-meanshift-0.8.png,Img04/xy_lab/Sampled Mean Shift/Post Processed Img04.jpg-meanshift-0.8.png,many_to_one,417x626,8,40,6,soy beans (#ff7f00),6,soy beans (#ff7f00),45643,0.9718720722255344
