image_id,selected_from_own_gt_macro_iou,selected_from_own_gt_boundary_f1,feature_set,method_dir,algorithm,prediction_name,method_key,peer_gt_source_path,prediction_path,prediction_rel_path,matching,gt_shape,n_gt_labels,n_pred_labels,class_id,class_name,support_pixels,tp,fp,fn,precision,recall,iou,boundary_f1,included_in_macro_average
Img06,0.7077696358981715,0.5358696529099923,xy_lab,Quarter Resize Mean Shift,Mean Shift,Post Processed Img06.jpg-meanshift-1.5,xy_lab | Quarter Resize Mean Shift | Post Processed Img06.jpg-meanshift-1.5,/mnt/data/work_input/outputs/Peer GT/Img06/mask.png,/mnt/data/work_input/outputs/Img06/xy_lab/Quarter Resize Mean Shift/Post Processed Img06.jpg-meanshift-1.5.png,Img06/xy_lab/Quarter Resize Mean Shift/Post Processed Img06.jpg-meanshift-1.5.png,many_to_one,255x498,5,5,1,4 (#00ff00),16574,16412,1456,162,0.9185135437653906,0.9902256546397973,0.9102606766500277,0.6464347871717058,True
Img06,0.7077696358981715,0.5358696529099923,xy_lab,Quarter Resize Mean Shift,Mean Shift,Post Processed Img06.jpg-meanshift-1.5,xy_lab | Quarter Resize Mean Shift | Post Processed Img06.jpg-meanshift-1.5,/mnt/data/work_input/outputs/Peer GT/Img06/mask.png,/mnt/data/work_input/outputs/Img06/xy_lab/Quarter Resize Mean Shift/Post Processed Img06.jpg-meanshift-1.5.png,Img06/xy_lab/Quarter Resize Mean Shift/Post Processed Img06.jpg-meanshift-1.5.png,many_to_one,255x498,5,5,2,1 (#ff0000),9495,9318,302,177,0.9686070686070686,0.9813586097946287,0.9511074818822088,0.8706702518897058,True
Img06,0.7077696358981715,0.5358696529099923,xy_lab,Quarter Resize Mean Shift,Mean Shift,Post Processed Img06.jpg-meanshift-1.5,xy_lab | Quarter Resize Mean Shift | Post Processed Img06.jpg-meanshift-1.5,/mnt/data/work_input/outputs/Peer GT/Img06/mask.png,/mnt/data/work_input/outputs/Img06/xy_lab/Quarter Resize Mean Shift/Post Processed Img06.jpg-meanshift-1.5.png,Img06/xy_lab/Quarter Resize Mean Shift/Post Processed Img06.jpg-meanshift-1.5.png,many_to_one,255x498,5,5,3,2 (#ff7f00),19580,18937,139,643,0.9927133570979241,0.9671603677221655,0.9603428165728485,0.823460196685814,True
Img06,0.7077696358981715,0.5358696529099923,xy_lab,Quarter Resize Mean Shift,Mean Shift,Post Processed Img06.jpg-meanshift-1.5,xy_lab | Quarter Resize Mean Shift | Post Processed Img06.jpg-meanshift-1.5,/mnt/data/work_input/outputs/Peer GT/Img06/mask.png,/mnt/data/work_input/outputs/Img06/xy_lab/Quarter Resize Mean Shift/Post Processed Img06.jpg-meanshift-1.5.png,Img06/xy_lab/Quarter Resize Mean Shift/Post Processed Img06.jpg-meanshift-1.5.png,many_to_one,255x498,5,5,4,3 (#ffff00),14940,14599,809,341,0.9474948078920041,0.9771753681392236,0.9269794907613181,0.7365051498434941,True
Img07,0.957384366115374,0.8473353895256946,hsv,Half Resize PCA 95 Mean Shift,Mean Shift,Post Processed Img07.png-meanshift-1.5,hsv | Half Resize PCA 95 Mean Shift | Post Processed Img07.png-meanshift-1.5,/mnt/data/work_input/outputs/Peer GT/Img07/mask.png,/mnt/data/work_input/outputs/Img07/hsv/Half Resize PCA 95 Mean Shift/Post Processed Img07.png-meanshift-1.5.png,Img07/hsv/Half Resize PCA 95 Mean Shift/Post Processed Img07.png-meanshift-1.5.png,many_to_one,305x408,2,3,0,background_or_#000000,91588,91311,1101,277,0.9880859628619659,0.9969755863213522,0.9851330794376895,0.9243681336418569,False
Img07,0.957384366115374,0.8473353895256946,hsv,Half Resize PCA 95 Mean Shift,Mean Shift,Post Processed Img07.png-meanshift-1.5,hsv | Half Resize PCA 95 Mean Shift | Post Processed Img07.png-meanshift-1.5,/mnt/data/work_input/outputs/Peer GT/Img07/mask.png,/mnt/data/work_input/outputs/Img07/hsv/Half Resize PCA 95 Mean Shift/Post Processed Img07.png-meanshift-1.5.png,Img07/hsv/Half Resize PCA 95 Mean Shift/Post Processed Img07.png-meanshift-1.5.png,many_to_one,305x408,2,3,1,1 (#ff0000),32852,31751,277,1101,0.9913513175971025,0.9664860586874467,0.9584050227897009,0.8327351701767114,True
Img08,0.9469637810458952,0.875061640991403,LAB_XY,Sampled Mean Shift,Mean Shift,Post Processed Img08-epanechnikov-0.5,LAB_XY | Sampled Mean Shift | Post Processed Img08-epanechnikov-0.5,/mnt/data/work_input/outputs/Peer GT/Img08/mask.png,/mnt/data/work_input/outputs/Img08/LAB_XY/Sampled Mean Shift/Post Processed Img08-epanechnikov-0.5.png,Img08/LAB_XY/Sampled Mean Shift/Post Processed Img08-epanechnikov-0.5.png,many_to_one,288x352,5,60,0,background_or_#000000,39968,39505,1185,463,0.9708773654460555,0.9884157325860689,0.9599543168177289,0.9647646377232074,False
Img08,0.9469637810458952,0.875061640991403,LAB_XY,Sampled Mean Shift,Mean Shift,Post Processed Img08-epanechnikov-0.5,LAB_XY | Sampled Mean Shift | Post Processed Img08-epanechnikov-0.5,/mnt/data/work_input/outputs/Peer GT/Img08/mask.png,/mnt/data/work_input/outputs/Img08/LAB_XY/Sampled Mean Shift/Post Processed Img08-epanechnikov-0.5.png,Img08/LAB_XY/Sampled Mean Shift/Post Processed Img08-epanechnikov-0.5.png,many_to_one,288x352,5,60,1,4 (#00ff00),4981,4700,443,281,0.9138635037915613,0.9435856253764304,0.866519174041298,0.85912577620845,True
Img08,0.9469637810458952,0.875061640991403,LAB_XY,Sampled Mean Shift,Mean Shift,Post Processed Img08-epanechnikov-0.5,LAB_XY | Sampled Mean Shift | Post Processed Img08-epanechnikov-0.5,/mnt/data/work_input/outputs/Peer GT/Img08/mask.png,/mnt/data/work_input/outputs/Img08/LAB_XY/Sampled Mean Shift/Post Processed Img08-epanechnikov-0.5.png,Img08/LAB_XY/Sampled Mean Shift/Post Processed Img08-epanechnikov-0.5.png,many_to_one,288x352,5,60,2,1 (#ff0000),24920,24359,243,561,0.9901227542476222,0.9774879614767256,0.9680483249215117,0.9471885455264957,True
Img08,0.9469637810458952,0.875061640991403,LAB_XY,Sampled Mean Shift,Mean Shift,Post Processed Img08-epanechnikov-0.5,LAB_XY | Sampled Mean Shift | Post Processed Img08-epanechnikov-0.5,/mnt/data/work_input/outputs/Peer GT/Img08/mask.png,/mnt/data/work_input/outputs/Img08/LAB_XY/Sampled Mean Shift/Post Processed Img08-epanechnikov-0.5.png,Img08/LAB_XY/Sampled Mean Shift/Post Processed Img08-epanechnikov-0.5.png,many_to_one,288x352,5,60,3,2 (#ff7f00),6410,6002,73,408,0.9879835390946502,0.9363494539781592,0.9258059540336264,0.8691005553541098,True
